doc_id,card_id_hktmo,posting_date,billing_amount,txn_typ,mcc,trans_details,merchant_id
TXN_00947,CARD_0162,2025-12-09,2239795,POS,5812,PAYMENT FOR GOGI,MERC_2675
TXN_00948,CARD_1377,2025-04-25,660180,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_3398
TXN_00949,CARD_0375,2025-04-11,4397688,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_6424
TXN_00950,CARD_0098,2025-03-19,1261477,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_5094
TXN_00951,CARD_0440,2025-10-26,4590697,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_4335
TXN_00952,CARD_1588,2025-01-29,2152639,ATM,4722,PAYMENT FOR TRIP.COM,MERC_5154
TXN_00953,CARD_0983,2025-05-02,371152,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_3246
TXN_00954,CARD_1505,2025-01-07,3210759,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_1202
TXN_00955,CARD_1234,2025-10-14,1845447,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_9107
TXN_00956,CARD_0160,2025-10-31,2466320,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_6520
TXN_00957,CARD_0230,2025-05-25,119119,POS,5812,PAYMENT FOR GOGI,MERC_5046
TXN_00958,CARD_1157,2025-03-10,1311735,POS,5812,PAYMENT FOR MANWAH,MERC_8183
TXN_00959,CARD_0411,2025-06-15,4698200,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_4043
TXN_00960,CARD_0675,2025-01-16,1540868,ATM,4722,PAYMENT FOR KLOOK,MERC_7505
TXN_00961,CARD_1077,2025-01-19,3096255,POS,5814,PAYMENT FOR STARBUCKS,MERC_5991
TXN_00962,CARD_0238,2025-08-09,4163154,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_9715
TXN_00963,CARD_1939,2025-06-27,4189984,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_8569
TXN_00964,CARD_1512,2025-04-21,1016429,POS,7832,PAYMENT FOR CGV CINEMA,MERC_9005
TXN_00965,CARD_1300,2025-08-16,3586081,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_00966,CARD_1273,2025-09-24,2157261,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_7216
TXN_00967,CARD_1052,2025-09-23,3390390,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_4413
TXN_00968,CARD_0561,2025-01-22,4015200,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_00969,CARD_1077,2025-05-27,1730594,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_3672
TXN_00970,CARD_1290,2025-12-06,3996513,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_00971,CARD_0043,2025-03-18,4148597,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_1793
TXN_00972,CARD_1634,2025-09-01,1469604,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_6731
TXN_00973,CARD_1115,2025-01-17,4305385,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_00974,CARD_0980,2025-08-11,2828371,POS,5812,PAYMENT FOR HAIDILAO,MERC_6290
TXN_00975,CARD_1330,2025-05-02,2667024,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_1009
TXN_00976,CARD_0922,2025-01-18,492462,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_6197
TXN_00977,CARD_1273,2025-03-05,2874640,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_7188
TXN_00978,CARD_0211,2025-09-26,390699,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_00979,CARD_0332,2025-05-04,3763542,POS,5812,PAYMENT FOR GOGI,MERC_1789
TXN_00980,CARD_0044,2025-09-10,2870619,ATM,5812,PAYMENT FOR HAIDILAO,MERC_9487
TXN_00981,CARD_0351,2025-08-24,1796212,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_2272
TXN_00982,CARD_0178,2025-06-08,830521,ECOM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_00983,CARD_0036,2025-04-07,1295771,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_2640
TXN_00984,CARD_0126,2025-04-17,2222311,POS,5812,PAYMENT FOR MANWAH,MERC_6328
TXN_00985,CARD_0309,2025-12-07,464356,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_9226
TXN_00986,CARD_1421,2025-11-17,4443987,ECOM,5812,PAYMENT FOR HAIDILAO,MERC_3614
TXN_00987,CARD_1684,2025-07-13,936921,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_9709
TXN_00988,CARD_2000,2025-05-27,4357324,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_4534
TXN_00989,CARD_0421,2025-05-18,516599,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_2463
TXN_00990,CARD_0877,2025-09-24,2775532,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_3688
TXN_00991,CARD_0669,2025-07-13,4145342,ECOM,5812,PAYMENT FOR MANWAH,MERC_5537
TXN_00992,CARD_1804,2025-01-09,3619995,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_3062
TXN_00993,CARD_0638,2025-03-10,3220608,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_9191
TXN_00994,CARD_1215,2025-01-29,3995862,POS,5814,PAYMENT FOR STARBUCKS,MERC_3833
TXN_00995,CARD_0676,2025-03-04,3660854,ATM,5814,PAYMENT FOR STARBUCKS,MERC_1907
TXN_00996,CARD_1609,2025-04-08,2165540,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_8929
TXN_00997,CARD_1991,2025-01-09,427323,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_00998,CARD_1940,2025-08-16,1545743,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_00999,CARD_0063,2025-09-02,867321,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_9482
TXN_01000,CARD_0123,2025-08-30,4939024,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_7260
TXN_01001,CARD_1158,2025-10-31,3995991,POS,4121,PAYMENT FOR GRAB FOOD,MERC_5185
TXN_01002,CARD_1041,2025-01-03,1477653,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_9764
TXN_01003,CARD_1552,2025-09-17,1101336,POS,7832,PAYMENT FOR CGV CINEMA,MERC_2860
TXN_01004,CARD_1269,2025-03-31,4813532,ATM,4722,PAYMENT FOR KLOOK,MERC_5325
TXN_01005,CARD_0829,2025-03-08,3524974,ATM,5812,PAYMENT FOR HAIDILAO,MERC_2227
TXN_01006,CARD_0666,2025-07-30,144328,POS,4722,PAYMENT FOR TRIP.COM,MERC_3188
TXN_01007,CARD_1622,2025-12-06,1447859,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_9033
TXN_01008,CARD_1050,2025-11-07,2537086,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_6057
TXN_01009,CARD_0788,2025-05-23,1641800,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_9985
TXN_01010,CARD_0381,2025-12-29,4135110,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_6713
TXN_01011,CARD_1900,2025-09-02,777250,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_6515
TXN_01012,CARD_1370,2025-03-05,1713154,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_3325
TXN_01013,CARD_0650,2025-06-02,3558931,ATM,5812,PAYMENT FOR MANWAH,MERC_4789
TXN_01014,CARD_1294,2025-10-26,2647172,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_6251
TXN_01015,CARD_1108,2025-05-19,951299,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_5272
TXN_01016,CARD_0420,2025-07-25,347489,ECOM,5812,PAYMENT FOR HAIDILAO,MERC_9361
TXN_01017,CARD_1052,2025-11-06,4844513,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_1621
TXN_01018,CARD_1082,2025-10-12,1474146,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_3656
TXN_01019,CARD_1172,2025-12-23,4103032,ECOM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01020,CARD_1373,2025-05-02,1271853,ATM,5812,PAYMENT FOR HAIDILAO,MERC_8990
TXN_01021,CARD_1894,2025-05-01,1525976,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_6392
TXN_01022,CARD_1403,2025-10-31,1611832,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_2983
TXN_01023,CARD_1961,2025-06-22,3047798,ECOM,5812,PAYMENT FOR MANWAH,MERC_5930
TXN_01024,CARD_1121,2025-03-27,4490983,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_3539
TXN_01025,CARD_0757,2025-11-28,2048136,ATM,4722,PAYMENT FOR KLOOK,MERC_2121
TXN_01026,CARD_0495,2025-12-13,596288,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_6947
TXN_01027,CARD_1567,2025-08-14,3533564,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_8721
TXN_01028,CARD_0078,2025-12-01,4456328,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_1335
TXN_01029,CARD_1072,2025-11-06,451485,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_5778
TXN_01030,CARD_1361,2025-11-30,3340014,POS,4722,PAYMENT FOR TRIP.COM,MERC_4166
TXN_01031,CARD_1033,2025-10-09,284567,POS,4121,PAYMENT FOR GRAB FOOD,MERC_2699
TXN_01032,CARD_1007,2025-10-31,461770,POS,5814,PAYMENT FOR STARBUCKS,MERC_1266
TXN_01033,CARD_0298,2025-09-18,3432409,ATM,4722,PAYMENT FOR TRIP.COM,MERC_2061
TXN_01034,CARD_1502,2025-07-08,4851043,POS,4121,PAYMENT FOR GRAB FOOD,MERC_4869
TXN_01035,CARD_0941,2025-08-19,4959664,POS,4121,PAYMENT FOR GRAB FOOD,MERC_9286
TXN_01036,CARD_1703,2025-11-16,3678947,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_2028
TXN_01037,CARD_1242,2025-07-18,3972047,POS,7832,PAYMENT FOR CGV CINEMA,MERC_6190
TXN_01038,CARD_1622,2025-06-18,501781,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_5972
TXN_01039,CARD_0468,2025-12-25,4799125,POS,5812,PAYMENT FOR GOGI,MERC_6351
TXN_01040,CARD_1591,2025-03-28,2465890,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_4764
TXN_01041,CARD_1025,2025-10-21,1374094,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_5181
TXN_01042,CARD_0299,2025-12-12,2488126,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_2057
TXN_01043,CARD_1928,2025-02-01,4134387,POS,5812,PAYMENT FOR MANWAH,MERC_4897
TXN_01044,CARD_1779,2025-10-02,310477,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01045,CARD_1840,2025-07-10,3936238,POS,4121,PAYMENT FOR GRAB FOOD,MERC_5076
TXN_01046,CARD_1021,2025-09-18,1064087,ECOM,4121,PAYMENT FOR XANH SM TAXI,MERC_6044
TXN_01047,CARD_1706,2025-03-06,1009396,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_4622
TXN_01048,CARD_1162,2025-10-04,1061652,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_9307
TXN_01049,CARD_1178,2025-09-03,2016081,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_2400
TXN_01050,CARD_0858,2025-05-09,3121133,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_6609
TXN_01051,CARD_0149,2025-05-06,3164095,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_8690
TXN_01052,CARD_1585,2025-05-23,3311508,POS,5812,PAYMENT FOR MANWAH,MERC_4755
TXN_01053,CARD_0046,2025-02-17,4490292,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_3253
TXN_01054,CARD_1664,2025-11-15,903427,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_5030
TXN_01055,CARD_1446,2025-04-10,4581613,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01056,CARD_1321,2025-10-13,3578269,POS,5812,PAYMENT FOR MANWAH,MERC_5448
TXN_01057,CARD_1254,2025-08-26,2913832,POS,5812,PAYMENT FOR MANWAH,MERC_4437
TXN_01058,CARD_1332,2025-08-25,4014122,POS,5814,PAYMENT FOR STARBUCKS,MERC_2863
TXN_01059,CARD_1498,2025-02-14,2550971,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_8864
TXN_01060,CARD_0931,2025-08-03,459027,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_8476
TXN_01061,CARD_0160,2025-06-18,808039,POS,5812,PAYMENT FOR MANWAH,MERC_6824
TXN_01062,CARD_0831,2025-09-23,4617558,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_5039
TXN_01063,CARD_0668,2025-10-30,2201768,POS,5812,PAYMENT FOR HAIDILAO,MERC_8594
TXN_01064,CARD_1456,2025-09-25,1623529,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_9142
TXN_01065,CARD_0829,2025-04-27,2474355,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01066,CARD_0383,2025-08-14,1162591,POS,5814,PAYMENT FOR STARBUCKS,MERC_2600
TXN_01067,CARD_0997,2025-12-08,3339756,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_2750
TXN_01068,CARD_1871,2025-07-19,4218544,ATM,5812,PAYMENT FOR HAIDILAO,MERC_8399
TXN_01069,CARD_1518,2025-10-18,4790661,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_8451
TXN_01070,CARD_1669,2025-03-08,4170628,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_6471
TXN_01071,CARD_1426,2025-12-20,4504305,ATM,5812,PAYMENT FOR HAIDILAO,MERC_5441
TXN_01072,CARD_1511,2025-04-24,3247790,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_8915
TXN_01073,CARD_0324,2025-05-09,1470397,ECOM,5812,PAYMENT FOR MANWAH,MERC_2598
TXN_01074,CARD_1578,2025-11-17,4627382,ATM,5812,PAYMENT FOR MANWAH,MERC_8704
TXN_01075,CARD_0491,2025-02-28,2532938,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_7372
TXN_01076,CARD_1942,2025-10-11,3792677,ATM,5812,PAYMENT FOR HAIDILAO,MERC_6275
TXN_01077,CARD_1786,2025-03-21,3981602,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_6179
TXN_01078,CARD_0051,2025-05-18,4646352,POS,4722,PAYMENT FOR KLOOK,MERC_4866
TXN_01079,CARD_0711,2025-07-06,4423748,POS,5812,PAYMENT FOR GOGI,MERC_3315
TXN_01080,CARD_1195,2025-12-20,2114893,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_5390
TXN_01081,CARD_1460,2025-05-26,4457913,POS,4121,PAYMENT FOR GRAB FOOD,MERC_3316
TXN_01082,CARD_0162,2025-01-10,2157979,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_1097
TXN_01083,CARD_0965,2025-03-28,2448726,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_2587
TXN_01084,CARD_0240,2025-06-22,2951769,ECOM,5812,PAYMENT FOR HAIDILAO,MERC_7545
TXN_01085,CARD_0924,2025-02-16,653640,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_7872
TXN_01086,CARD_0184,2025-01-27,1883706,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1446
TXN_01087,CARD_1180,2025-09-29,2284388,ECOM,4121,PAYMENT FOR XANH SM TAXI,MERC_4813
TXN_01088,CARD_1277,2025-11-24,2791297,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_6061
TXN_01089,CARD_1583,2025-08-28,1386722,POS,4722,PAYMENT FOR TRAVELOKA,MERC_8055
TXN_01090,CARD_1260,2025-11-07,3350308,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_6846
TXN_01091,CARD_1335,2025-08-17,4751908,ATM,5812,PAYMENT FOR GOGI,MERC_4123
TXN_01092,CARD_0116,2025-11-20,1612332,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01093,CARD_0869,2025-07-27,1298606,ATM,4722,PAYMENT FOR TRIP.COM,MERC_3929
TXN_01094,CARD_1615,2025-11-22,721770,ATM,5814,PAYMENT FOR STARBUCKS,MERC_4627
TXN_01095,CARD_1960,2025-10-20,3469443,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_8860
TXN_01096,CARD_0861,2025-08-28,2048835,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01097,CARD_1927,2025-03-09,999629,ATM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01098,CARD_1986,2025-08-13,680279,ATM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01099,CARD_0879,2025-03-18,3171557,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_5075
TXN_01100,CARD_0152,2025-09-23,4802885,ATM,5812,PAYMENT FOR MANWAH,MERC_3814
TXN_01101,CARD_1022,2025-05-28,1219049,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_2985
TXN_01102,CARD_1741,2025-04-15,3531826,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01103,CARD_0608,2025-02-12,238206,ECOM,5812,PAYMENT FOR MANWAH,MERC_8685
TXN_01104,CARD_1820,2025-05-01,3235329,POS,4121,PAYMENT FOR GRAB FOOD,MERC_7506
TXN_01105,CARD_1372,2025-04-02,3301579,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_1542
TXN_01106,CARD_0907,2025-06-14,1982788,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_7168
TXN_01107,CARD_1357,2025-03-17,4470464,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_3536
TXN_01108,CARD_0644,2025-04-14,2385818,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_5322
TXN_01109,CARD_0976,2025-09-28,892633,ATM,5812,PAYMENT FOR GOGI,MERC_1785
TXN_01110,CARD_1795,2025-10-28,3590002,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_5793
TXN_01111,CARD_1138,2025-11-05,2374035,ATM,4722,PAYMENT FOR KLOOK,MERC_1900
TXN_01112,CARD_0826,2025-06-25,4300542,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_9525
TXN_01113,CARD_0648,2025-03-19,2102651,ECOM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01114,CARD_1252,2025-11-30,2920352,POS,5812,PAYMENT FOR MANWAH,MERC_2619
TXN_01115,CARD_1846,2025-01-18,978451,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_4235
TXN_01116,CARD_1736,2025-06-27,2911641,POS,4722,PAYMENT FOR KLOOK,MERC_3741
TXN_01117,CARD_1466,2025-11-23,463433,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_2202
TXN_01118,CARD_1970,2025-03-30,2237181,POS,5812,PAYMENT FOR GOGI,MERC_2382
TXN_01119,CARD_0942,2025-09-07,2335392,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01120,CARD_0972,2025-11-12,4601549,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_5917
TXN_01121,CARD_0021,2025-12-02,1879189,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_4850
TXN_01122,CARD_0058,2025-06-17,479559,ECOM,5812,PAYMENT FOR GOGI,MERC_9343
TXN_01123,CARD_1631,2025-11-26,4781473,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_4466
TXN_01124,CARD_0351,2025-09-20,737000,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_5947
TXN_01125,CARD_0671,2025-03-07,251968,POS,5812,PAYMENT FOR MANWAH,MERC_9522
TXN_01126,CARD_1763,2025-06-30,4048268,POS,4722,PAYMENT FOR KLOOK,MERC_5573
TXN_01127,CARD_1222,2025-03-31,1303301,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_4085
TXN_01128,CARD_1042,2025-10-16,3243875,POS,5812,PAYMENT FOR HAIDILAO,MERC_8813
TXN_01129,CARD_1089,2025-12-04,4299081,POS,5812,PAYMENT FOR GOGI,MERC_8313
TXN_01130,CARD_0705,2025-12-04,2581054,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_4359
TXN_01131,CARD_0262,2025-11-27,3036996,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_2659
TXN_01132,CARD_1180,2025-12-26,1813732,ATM,5812,PAYMENT FOR MANWAH,MERC_2830
TXN_01133,CARD_1949,2025-12-23,3244512,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_5737
TXN_01134,CARD_1549,2025-01-21,2226037,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_1095
TXN_01135,CARD_1734,2025-12-22,1761732,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1749
TXN_01136,CARD_0970,2025-07-29,815201,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_7190
TXN_01137,CARD_1803,2025-05-31,3690953,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01138,CARD_1399,2025-01-02,1202778,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01139,CARD_0515,2025-02-15,1460332,POS,4722,PAYMENT FOR TRIP.COM,MERC_2464
TXN_01140,CARD_1935,2025-01-15,2367805,ATM,4722,PAYMENT FOR KLOOK,MERC_7471
TXN_01141,CARD_1505,2025-06-21,3401353,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_9725
TXN_01142,CARD_0746,2025-06-16,2183490,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_8427
TXN_01143,CARD_1513,2025-06-11,4664024,ATM,5812,PAYMENT FOR HAIDILAO,MERC_4036
TXN_01144,CARD_1043,2025-12-20,1033760,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_4460
TXN_01145,CARD_1875,2025-04-01,2854436,ECOM,5812,PAYMENT FOR MANWAH,MERC_2024
TXN_01146,CARD_0710,2025-12-15,2626393,ATM,5814,PAYMENT FOR STARBUCKS,MERC_2011
TXN_01147,CARD_1996,2025-08-08,2314503,POS,5812,PAYMENT FOR GOGI,MERC_7190
TXN_01148,CARD_0919,2025-01-12,1277250,ECOM,4722,PAYMENT FOR KLOOK,MERC_7022
TXN_01149,CARD_1768,2025-04-04,2557851,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_8120
TXN_01150,CARD_0499,2025-06-08,3438525,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_3434
TXN_01151,CARD_1639,2025-11-30,4431604,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01152,CARD_0416,2025-10-15,4920683,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_4344
TXN_01153,CARD_0854,2025-07-10,4774562,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_5586
TXN_01154,CARD_1824,2025-10-07,607455,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_3070
TXN_01155,CARD_1040,2025-05-26,424386,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_9155
TXN_01156,CARD_0593,2025-11-12,4345685,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_5956
TXN_01157,CARD_1895,2025-12-23,4792193,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_9296
TXN_01158,CARD_1362,2025-05-03,4667683,POS,7832,PAYMENT FOR CGV CINEMA,MERC_2631
TXN_01159,CARD_0570,2025-12-25,1473113,ECOM,4722,PAYMENT FOR KLOOK,MERC_2373
TXN_01160,CARD_1814,2025-05-23,681333,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_6049
TXN_01161,CARD_0881,2025-05-12,1718437,POS,5814,PAYMENT FOR STARBUCKS,MERC_2108
TXN_01162,CARD_0709,2025-04-08,4262876,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_4317
TXN_01163,CARD_1154,2025-07-04,2838080,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_5457
TXN_01164,CARD_0223,2025-12-10,611272,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_7521
TXN_01165,CARD_1235,2025-01-07,4280656,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_9156
TXN_01166,CARD_0209,2025-01-12,3626291,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_1555
TXN_01167,CARD_1798,2025-05-05,584193,ATM,5732,PAYMENT FOR CELLPHONES STORE,MERC_8647
TXN_01168,CARD_0673,2025-05-21,3912133,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_7840
TXN_01169,CARD_1281,2025-05-30,2160160,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_8009
TXN_01170,CARD_0195,2025-05-12,4831548,ECOM,4121,PAYMENT FOR XANH SM TAXI,MERC_4826
TXN_01171,CARD_1891,2025-03-12,1528748,ATM,5812,PAYMENT FOR MANWAH,MERC_4482
TXN_01172,CARD_0112,2025-12-10,1708900,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_4305
TXN_01173,CARD_0292,2025-01-31,2542975,ATM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01174,CARD_0943,2025-09-27,1835280,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_9685
TXN_01175,CARD_0742,2025-12-20,2614328,ECOM,4722,PAYMENT FOR KLOOK,MERC_5940
TXN_01176,CARD_1676,2025-12-08,4007081,POS,4722,PAYMENT FOR KLOOK,MERC_5811
TXN_01177,CARD_1128,2025-10-11,3606686,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_1459
TXN_01178,CARD_1791,2025-05-24,925032,ATM,5812,PAYMENT FOR MANWAH,MERC_1909
TXN_01179,CARD_1827,2025-10-19,1538355,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_7306
TXN_01180,CARD_1109,2025-12-08,3565492,ATM,5812,PAYMENT FOR MANWAH,MERC_7398
TXN_01181,CARD_1063,2025-07-04,3019704,POS,7832,PAYMENT FOR CGV CINEMA,MERC_6962
TXN_01182,CARD_1035,2025-10-24,1966154,POS,5812,PAYMENT FOR MANWAH,MERC_4533
TXN_01183,CARD_1243,2025-06-26,3628574,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_1111
TXN_01184,CARD_1762,2025-06-26,4794193,ATM,4722,PAYMENT FOR TRIP.COM,MERC_5546
TXN_01185,CARD_0219,2025-07-04,4848236,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_9358
TXN_01186,CARD_0595,2025-12-19,56359,POS,4722,PAYMENT FOR TRAVELOKA,MERC_8925
TXN_01187,CARD_0057,2025-07-21,4959222,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_7647
TXN_01188,CARD_0620,2025-04-16,2042217,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_8338
TXN_01189,CARD_1476,2025-01-18,128920,ATM,4722,PAYMENT FOR TRIP.COM,MERC_6649
TXN_01190,CARD_1013,2025-10-06,2127191,POS,5812,PAYMENT FOR GOGI,MERC_4946
TXN_01191,CARD_1497,2025-03-07,3547635,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_3298
TXN_01192,CARD_0200,2025-03-01,4217666,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_5986
TXN_01193,CARD_1834,2025-09-09,4127777,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_2596
