uuid,event_nm,event_tm,data_dt,e_c_ins_payment_option
2eba6df8-b7e5-42bb-9f32-7723ae83004f,ins_login_success,20240107,20240131,
3727a01f-5deb-4869-8b54-601428bdc48e,transfer_click,20240108,20240131,
6ce620a7-2d56-4795-9b93-1a7ed6463764,ins_login_success,20240131,20240131,
0c9cfda6-9e91-4194-92c6-000fc92dbbe2,ins_login_success,20240113,20240131,
f2aa5399-7f6d-4437-8d39-f2236964954d,ins_login_success,20240129,20240131,
91c3be7e-8126-4bc9-b333-9336d1e7e718,ins_login_success,20240116,20240131,
abbb4875-2ead-4efb-b42e-d813ebe93fb9,ins_login_success,20240129,20240131,
90d2a4c6-4cc3-42ef-98dc-8ce3ea7c8c53,ins_login_success,20240131,20240131,
d5227828-3632-45f5-b9ae-b6e9510c44af,ins_login_success,20240122,20240131,
34d9a82d-3129-475b-8489-811cdefa010e,ins_login_success,20240121,20240131,
4b19c140-a24f-4177-bb39-2733e2474938,ins_login_success,20240110,20240131,
a62b972b-2c31-4d73-9907-3ed43928b6e6,ins_login_success,20240104,20240131,
394d63ad-cbbe-41fe-8e03-15eb0adc8b04,transfer_click,20240125,20240131,
26d10e5a-bb8e-4d3f-8a15-56582fc680be,ins_login_success,20240124,20240131,
746e9a56-5141-4179-a433-92a7415bec82,ins_login_success,20240121,20240131,
9118acc8-137f-40ed-8c39-8fbb17398a3f,ins_login_success,20240113,20240131,
458ffce9-541c-4215-8492-5e14e4bfa2ec,ins_login_success,20240117,20240131,
de7c2a1b-51dd-4d58-aa63-ce706ef785c4,ins_login_success,20240108,20240131,
ef42680f-4d08-4b18-a22a-dac50e959109,ins_login_fail,20240108,20240131,
c2b1f7bb-45db-433d-b01a-f48c28388f38,ins_login_success,20240123,20240131,
1bb2aaf8-6b69-402a-bc7f-cb2f8c52bd91,transfer_click,20240107,20240131,
4660a93c-6070-46ba-ad10-b51fbfa4da38,transfer_click,20240124,20240131,
485c56bb-af97-4225-b636-a5ff2c2fc5d9,ins_login_success,20240101,20240131,
610677ea-492b-4627-97b1-62d4d784bb5a,transfer_click,20240115,20240131,
11946725-4a9e-48a2-8352-325f68ed66fe,ins_login_success,20240115,20240131,
5fcd39d4-e14c-4e82-9d0c-e21405c5cdd3,ins_login_success,20240128,20240131,
5a84c07c-6993-4f9f-825e-4a620277ff42,ins_login_success,20240119,20240131,
88703e9b-80ea-4dc3-baf2-4ffdfd03ce9a,ins_login_success,20240104,20240131,
b7369494-5936-44b0-a830-f643bd6d3966,transfer_click,20240127,20240131,
682e2173-2d31-49ad-9eb3-43ed48c886da,ins_login_fail,20240106,20240131,
b267a9e4-b40f-4563-9208-75c6f6649585,ins_login_fail,20240110,20240131,
e26bcced-b7d8-4013-8e8d-3be175b77d8b,ins_login_success,20240131,20240131,
23a42caf-3677-4ebc-adfc-e8ca02a7374a,ins_login_success,20240112,20240131,
4ba454e7-1d49-4353-9d20-f240f5fe0386,ins_login_success,20240126,20240131,
b20fb16e-4256-48f2-873c-67b9d015efaf,ins_login_success,20240125,20240131,
7578ff56-f9ab-4cbe-b23d-72c6bb504e7c,ins_login_success,20240104,20240131,
ed6b1c10-f2a9-435e-a995-899d4b3784e9,ins_login_success,20240106,20240131,
316f8aec-c486-44e1-95df-d6603c14e38e,ins_login_success,20240125,20240131,
91f658cc-2814-4c5d-8c82-eef1e838511f,ins_login_success,20240114,20240131,
3e5379e4-a781-44be-a27f-569d88fd304f,ins_login_success,20240130,20240131,
2524721f-9430-412c-b976-7235b1838eb8,ins_login_success,20240113,20240131,
1ee83d8b-ab25-45af-9032-f961748b145f,transfer_click,20240125,20240131,
ce40c923-b0e0-40cd-a385-8f56b021267c,ins_login_success,20240131,20240131,
5598ff34-bd87-4217-b0ff-51478f3144b9,ins_login_success,20240122,20240131,
f11d34f0-cee6-4395-b34c-ec6d9906585a,transfer_click,20240121,20240131,
20f28d88-7c1b-4205-b496-f6c1cf7d949c,transfer_click,20240103,20240131,
1bb2aaf8-6b69-402a-bc7f-cb2f8c52bd91,ins_login_fail,20240121,20240131,
1d66af46-b0f3-41f2-b691-b059958098bc,ins_login_success,20240115,20240131,
cd179db2-bbbe-4671-a556-a63f72ae476f,ins_login_success,20240103,20240131,
24abbca0-719e-4b6d-b120-d9edeb9583b7,transfer_click,20240105,20240131,
948dd7de-18b5-421d-b205-0cfd6b396e5e,transfer_click,20240113,20240131,
fdc7dd78-bee3-4d9e-ade7-f5d220e771e7,ins_login_success,20240126,20240131,
eecb7faf-a63a-4259-87ce-68e6278d831a,ins_login_success,20240126,20240131,
b90ec8f0-9c6f-43e6-b48a-004f67d4959f,ins_login_success,20240115,20240131,
87383e2e-da18-45c9-bcaa-62fd30a24233,ins_login_success,20240117,20240131,
7161aac4-a303-4493-a9df-42aa36bc4c4e,ins_login_success,20240106,20240131,
f98d954c-252a-4d71-999d-53dd4416833f,ins_login_success,20240123,20240131,
98d7291d-62fb-46e2-b841-43bc28d654d3,transfer_click,20240118,20240131,
43f955f7-cfee-49e9-991e-627f70d23a5b,ins_login_success,20240103,20240131,
cfd50717-305a-4342-bda7-ec28eba8c1bd,ins_login_fail,20240126,20240131,
c6d2cda3-9b39-4356-af33-1b41429030c8,ins_login_success,20240109,20240131,
f88962bf-bb38-44d3-bb8e-e5753af710b6,ins_login_success,20240108,20240131,
a46893a9-9e7d-4a2c-852c-487c6cfe8dec,ins_login_success,20240120,20240131,
735172c1-4ac9-4bc7-838c-ed5938b48e19,ins_login_fail,20240111,20240131,
a174a8a7-a224-45ac-b7cd-138800465465,ins_login_success,20240128,20240131,
b880c7b7-527f-4252-9173-072cff7231a4,ins_login_success,20240124,20240131,
9969384e-5d47-43c7-bf40-36104d26b424,transfer_click,20240111,20240131,
3b0acea6-8f4f-42ec-8a49-9473a8300d3f,ins_login_success,20240108,20240131,
ff8c28fd-6f6a-401e-bf97-f7737ab6c21f,transfer_click,20240130,20240131,
958f4361-efc8-4f3e-ba7d-c2adb67f3728,transfer_click,20240122,20240131,
c4ef46d9-4c69-412c-9431-80eb5c70133f,transfer_click,20240130,20240131,
a27dfa8c-1321-4cc2-9969-8c35b190828e,ins_login_success,20240101,20240131,
48dc9755-3cae-43fe-8a85-03f53cdfbbe7,ins_login_success,20240102,20240131,
fdc7dd78-bee3-4d9e-ade7-f5d220e771e7,transfer_click,20240120,20240131,
65a270de-5472-4e4d-ba4b-2d11c57b1821,ins_login_success,20240104,20240131,
0d8e187d-93f6-4d5b-9935-f8e1766717cd,ins_login_success,20240102,20240131,
651091d1-8839-4725-8110-b8c052db57df,ins_login_fail,20240125,20240131,
7cf3e532-a24c-4946-94b4-30dd14bf365f,ins_login_success,20240102,20240131,
5446a5d7-7541-45ca-9d8a-bfb2c8e3509d,ins_login_fail,20240113,20240131,
5852f1e9-607e-4f43-887d-879bbb0f69de,transfer_click,20240129,20240131,
505c0ef3-a70f-46f7-a80f-bf7a250994f6,ins_login_fail,20240122,20240131,
f71e406d-25b4-4a6e-8d7a-c769aa27b443,ins_login_success,20240121,20240131,
35b6c406-0723-4f7e-a845-7e19fe75f01e,ins_login_success,20240120,20240131,
15bf0f50-9680-4ee6-af48-f78e49e686e0,ins_login_success,20240106,20240131,
bb3f13f1-11d7-4779-9812-7d1ff94e179f,ins_login_success,20240104,20240131,
d7b291fe-01bf-429b-bf97-e035dbdde38d,ins_login_success,20240125,20240131,
cadd84f4-97f2-4e09-84db-75c19af78197,ins_login_success,20240127,20240131,
f1b81158-b1ce-4786-987f-33d0dfc91349,ins_login_success,20240126,20240131,
666ff6ed-a3be-4424-ba9e-3f8c85da1084,ins_login_success,20240115,20240131,
235b8aca-b152-4319-b686-0a956859b795,transfer_click,20240123,20240131,
f2c6b11d-2b84-4c1b-8b4a-b4db68abadec,ins_login_success,20240131,20240131,
a4eebb7c-6d61-4c79-b8ae-33f04d9cfed6,ins_login_success,20240103,20240131,
34ab97f7-c6bf-4354-86fd-55e8d26b531c,ins_login_success,20240128,20240131,
4660a93c-6070-46ba-ad10-b51fbfa4da38,ins_login_fail,20240126,20240131,
f700d7cd-f99d-44bf-800f-fa71ee7abc6f,ins_login_success,20240104,20240131,
447bc162-3da0-4f1c-8b8b-7e8cbd01c5bb,ins_login_success,20240117,20240131,
22d4b99d-6013-404c-89c9-1703cd37ac6d,ins_login_success,20240106,20240131,
9fd3dc0a-a469-4ea5-9f6a-523186edca1c,ins_login_success,20240102,20240131,
d5ff52b7-f11a-46b9-a841-ccd26e7bd619,transfer_click,20240120,20240131,
6be93cc1-c7b4-45c5-8182-9acd25b46f31,transfer_click,20240113,20240131,
508ec613-849f-4046-866a-c8e6caccdf57,ins_login_success,20240115,20240131,
dd640ec5-1397-4c85-80d4-0c9b0ec87412,ins_login_fail,20240105,20240131,
a305d4c7-446b-4e44-a011-54f21d431a46,transfer_click,20240128,20240131,
acc7e571-3926-4472-a747-95ce9f9fd163,transfer_click,20240124,20240131,
c0a57183-c3f8-49a6-8cca-0a663dc2533a,ins_login_success,20240119,20240131,
f07c27e5-581b-4222-8e75-5252667f8d43,ins_login_success,20240106,20240131,
bad0ca63-8ed5-43e8-9a54-aba85f25a524,ins_login_success,20240117,20240131,
f67c1e9f-030d-4940-9924-7e83fa98f034,ins_login_success,20240125,20240131,
cc069cfb-1f38-4ed7-963a-9ddf03f7ee8e,ins_login_success,20240131,20240131,
0e387b3a-6803-4e5c-bde5-122ef0d2c087,ins_login_fail,20240128,20240131,
f52337aa-9f07-4f67-9ed7-aac69e8f7590,transfer_click,20240101,20240131,
fff981c3-724f-4e47-8f2e-df8ccf5f837a,transfer_click,20240102,20240131,
34743dec-983d-484a-aafc-dc6469442e97,ins_login_success,20240101,20240131,
e643fd4f-329a-49b2-9fa7-eef7f4a81e23,ins_login_success,20240108,20240131,
22d4b99d-6013-404c-89c9-1703cd37ac6d,ins_login_success,20240129,20240131,
71e8df2d-490d-4054-9a22-f4c886379460,ins_login_success,20240104,20240131,
840dc854-db42-4fa5-9134-fcaba4fbb0c6,transfer_click,20240118,20240131,
0d8e187d-93f6-4d5b-9935-f8e1766717cd,ins_login_success,20240123,20240131,
948dd7de-18b5-421d-b205-0cfd6b396e5e,ins_login_fail,20240124,20240131,
508ec613-849f-4046-866a-c8e6caccdf57,ins_login_success,20240109,20240131,
faa1dab1-b288-4544-87cc-79543e17ef9a,ins_login_success,20240115,20240131,
a24461c3-611d-4b70-af9e-94e45727f8a4,ins_login_success,20240116,20240131,
402a448a-978f-40bc-8157-0692f081a80b,ins_login_success,20240121,20240131,
a71f94d2-aee0-419b-80db-660cd2683be3,ins_login_success,20240130,20240131,
cfdd6e24-07ca-4763-a13f-91e05362e26b,ins_login_success,20240103,20240131,
f629c0e8-e152-486d-800d-58fc31228bf9,ins_login_success,20240101,20240131,
f16494a3-62ff-4f7c-9aeb-8b740d00021b,transfer_click,20240131,20240131,
3f6f0d91-f093-40a1-9666-8475d9c85ab7,transfer_click,20240124,20240131,
bfba48b8-1015-4f87-8700-11d894e174e8,transfer_click,20240113,20240131,
abb5123b-f6c3-46bf-903b-f7eef7e83202,transfer_click,20240114,20240131,
6243f6e6-da05-4c6a-a1b8-d96faaf2c2bd,transfer_click,20240106,20240131,
55a1cd63-627a-466b-8b9d-e2d31834e4b7,ins_login_success,20240105,20240131,
96124fe3-8b15-46c0-b911-2b81b60c6cc1,ins_login_success,20240129,20240131,
746e9a56-5141-4179-a433-92a7415bec82,ins_login_success,20240123,20240131,
610677ea-492b-4627-97b1-62d4d784bb5a,transfer_click,20240105,20240131,
d8656701-b8d2-448b-9a1a-d8ec71bc2021,ins_login_success,20240127,20240131,
20f28d88-7c1b-4205-b496-f6c1cf7d949c,ins_login_success,20240104,20240131,
62dacc0d-2a64-46a5-874b-f85ff9238407,transfer_click,20240121,20240131,
bead8b5e-f203-40d6-a647-84f42ef2009e,ins_login_success,20240112,20240131,
2d9ede3b-fb18-4a30-859c-8e050a6c7aca,transfer_click,20240114,20240131,
b7ad8195-d267-4737-8c40-1c852b4adb80,ins_login_fail,20240127,20240131,
1ac53056-d533-4051-8dd8-b5b237e4cf5a,ins_login_success,20240123,20240131,
fcefc29a-0fa3-4160-a321-1e7637c76902,ins_login_success,20240114,20240131,
a4b54746-02c4-4951-a68e-a5f360b6ad33,transfer_click,20240111,20240131,
5f025543-9807-4aa5-a0ca-b9f677ebd802,ins_login_success,20240122,20240131,
4f06ce61-f341-4c0e-b560-70ccf5c1efe6,ins_login_fail,20240110,20240131,
fc3a4d25-533b-43f7-88ab-55c9b1ffadfb,transfer_click,20240110,20240131,
c57223f2-91f5-44a7-87fa-7502bcd265de,ins_login_success,20240129,20240131,
9c7f3916-ec0c-4f53-a0ff-e47671be8d0a,ins_login_success,20240128,20240131,
23b246c5-b6c4-4e1d-99f6-18ccb4c01a21,ins_login_success,20240130,20240131,
e94fdc50-d572-4f09-8467-91e213d4aff1,ins_login_success,20240127,20240131,
9735ec80-a16b-4da0-a082-fd769b1ab200,ins_login_success,20240109,20240131,
b4b7a4cc-c922-49fa-80d5-20650d4cf47a,ins_login_fail,20240126,20240131,
5d02434a-7730-4e7e-9300-f9f82da9f49e,ins_login_success,20240102,20240131,
666ff6ed-a3be-4424-ba9e-3f8c85da1084,transfer_click,20240114,20240131,
3cf61441-4e70-436c-986a-cf8e66ea69e0,ins_login_success,20240107,20240131,
ac10d230-0612-419b-8897-e8368927af17,ins_login_success,20240117,20240131,
a80b6ccc-4a55-4bb4-8757-0ea64daa88f0,ins_login_success,20240124,20240131,
5f1cab37-bc8a-47ed-ba20-68322ba0556d,transfer_click,20240120,20240131,
43289ec7-d135-403d-86de-6777f68e7892,ins_login_success,20240108,20240131,
88703e9b-80ea-4dc3-baf2-4ffdfd03ce9a,ins_login_success,20240124,20240131,
e4f70d0f-11fa-4129-868e-94b5b521c15f,transfer_click,20240120,20240131,
0aa09bd5-ef42-4b77-9149-973eb1b84a0b,ins_login_success,20240104,20240131,
afdaa813-42c6-44cb-8e16-e14b4a458d27,ins_login_success,20240105,20240131,
2a9d9e3f-66c0-4a75-af6f-f9f4556d6a56,ins_login_success,20240113,20240131,
40c4c576-170b-4a96-82ee-4cc8d7df1dc5,ins_login_fail,20240107,20240131,
6d493afa-bb0d-4ee0-866b-db68dcf6690c,ins_login_success,20240106,20240131,
1e04abda-e084-4fe7-a8ad-b5727965b0cf,ins_login_success,20240117,20240131,
e6b78da0-8508-4ed6-896c-d584f5b80a3e,ins_login_success,20240106,20240131,
113ffbcc-89c1-4400-9c06-1a54c95423ea,transfer_click,20240119,20240131,
b880c7b7-527f-4252-9173-072cff7231a4,ins_login_success,20240125,20240131,
9b0aef43-9937-45bb-ab38-71917f9550cb,ins_login_success,20240103,20240131,
758d3761-426b-4046-a8ce-94c1bd8725be,ins_login_success,20240109,20240131,
23423bd6-8dde-460b-b4b2-c019f9b1977f,ins_login_success,20240121,20240131,
e812eda5-a02e-4efe-9fa7-2789dfd50573,ins_login_fail,20240128,20240131,
5446a5d7-7541-45ca-9d8a-bfb2c8e3509d,ins_login_success,20240126,20240131,
ff458cc4-8927-495b-ba7d-5220ac9cb117,ins_login_fail,20240115,20240131,
90e0f1f7-9990-4291-85d8-bde998d5b94c,transfer_click,20240108,20240131,
c29dce74-af7d-41e0-b914-0496bb06739b,transfer_click,20240125,20240131,
9c9f7841-8b47-4df1-a8f7-06cd4636c3ac,ins_login_success,20240125,20240131,
402a448a-978f-40bc-8157-0692f081a80b,transfer_click,20240123,20240131,
60d704f6-4856-4366-98b0-460ae70d934e,ins_login_success,20240126,20240131,
4d05a9ad-035f-4df5-8b5e-be9e541996a5,ins_login_fail,20240115,20240131,
b3c17f5a-b675-4479-ad9f-439f65cda48d,ins_login_success,20240101,20240131,
0eba5a50-2a24-40b7-8030-53be4cd2a45f,transfer_click,20240108,20240131,
6ea9607e-738b-4137-b32c-a6f07d9d071d,ins_login_success,20240123,20240131,
887ae6ed-2589-44f3-bffb-79f838ee8ceb,ins_login_fail,20240104,20240131,
651091d1-8839-4725-8110-b8c052db57df,transfer_click,20240122,20240131,
9e460420-cd63-4782-8564-6015f2be39d1,ins_login_fail,20240110,20240131,
f0c7d884-2c6a-4577-a52b-30548deea2e5,ins_login_fail,20240116,20240131,
b6451120-d0af-4fcc-a103-76c331dccc44,ins_login_success,20240118,20240131,
7a970b68-7e03-4416-96f7-32d96fbc4aa0,ins_login_success,20240104,20240131,
3b043d44-6974-446d-8aaf-29f87743de3b,transfer_click,20240108,20240131,
c3a0d098-397e-4186-acac-409663fe0482,ins_login_success,20240104,20240131,
878118ac-29b2-40ac-86c3-1a319ee25f1a,ins_login_success,20240110,20240131,
1e04abda-e084-4fe7-a8ad-b5727965b0cf,ins_login_success,20240120,20240131,
7ce3f20c-1ab4-4de1-9e34-6ba8029d68a6,ins_login_success,20240130,20240131,
37ed298f-ab8a-4471-84a0-2821ef12c9bb,ins_login_success,20240104,20240131,
f245877a-756d-4519-bbf7-2339c94c9bbe,ins_login_success,20240116,20240131,
a4eebb7c-6d61-4c79-b8ae-33f04d9cfed6,ins_login_success,20240130,20240131,
b97672c4-1744-432e-a543-4c6ab7df5295,ins_login_success,20240112,20240131,
b7940188-8f81-4249-a671-21970e761ff1,ins_login_success,20240110,20240131,
c3ddc335-8dd4-456f-a1ed-22f9f5b9e041,ins_login_success,20240125,20240131,
235b8aca-b152-4319-b686-0a956859b795,ins_login_success,20240111,20240131,
e2060f63-9843-4195-bd1b-1ba3dcc5e561,ins_login_success,20240102,20240131,
dae5c782-eddd-439e-a106-930bb399c47e,transfer_click,20240116,20240131,
f40c397e-346c-4cd5-80e6-172f1dc1fb44,ins_login_success,20240123,20240131,
e2e49bc4-b8d5-40f0-9ba2-8449fded0db8,transfer_click,20240119,20240131,
5e466e0e-78b2-471f-b9a5-a01b133f276b,transfer_click,20240112,20240131,
91c3be7e-8126-4bc9-b333-9336d1e7e718,ins_login_success,20240104,20240131,
e63486d5-1d9d-4804-905c-acc1fd4b37b2,ins_login_success,20240117,20240131,
770dfe11-e486-44c4-8975-7e58d2f12678,ins_login_success,20240112,20240131,
731ff98c-e132-4261-872b-7558d47af6dd,ins_login_success,20240131,20240131,
c51f155a-7805-43b7-9a40-e422f720b73d,ins_login_success,20240116,20240131,
06c89767-fa32-426d-9e1e-0dd8e099c24d,ins_login_success,20240103,20240131,
9561228b-1542-457e-925f-293652c91f8c,ins_login_success,20240102,20240131,
81426c6d-a840-4672-ac0a-87c44560a97b,ins_login_success,20240126,20240131,
477d4678-0e78-4a41-b203-8847b071a38b,transfer_click,20240107,20240131,
b5a2dfb6-399e-4789-8661-868c3720ae1e,ins_login_success,20240106,20240131,
a057643f-2a2b-4919-867b-d6a0f4dc3da6,transfer_click,20240101,20240131,
b33589be-491c-48c7-831e-aa692d3080e1,ins_login_success,20240115,20240131,
c41db347-34ae-48c7-94cc-44a1301bff71,ins_login_success,20240127,20240131,
e5429be8-bb90-41ee-8f96-b6db7ff401fb,ins_login_success,20240112,20240131,
17c62226-9751-40cd-94a0-12b58ef30a85,transfer_click,20240113,20240131,
bc5ab47d-c58e-4b0e-a4f3-6f1df8b58c80,ins_login_success,20240108,20240131,
eecb7faf-a63a-4259-87ce-68e6278d831a,ins_login_success,20240109,20240131,
0de5fdab-82ab-41d9-bc5f-4c51a25e9cf9,transfer_click,20240101,20240131,
085fdbb4-d597-4b56-9dcb-48604169ccaf,ins_login_success,20240105,20240131,
3063decb-c975-4ed4-af4c-c2737a7303dd,ins_login_success,20240107,20240131,
c4ef46d9-4c69-412c-9431-80eb5c70133f,transfer_click,20240118,20240131,
1a06d5ed-c0ae-4eda-8015-a6d3538aaa22,transfer_click,20240122,20240131,
eade5c3b-5bf5-463f-9ec4-bd6fcd50ae5e,ins_login_success,20240108,20240131,
4d532290-26fb-4ed5-a2b0-a5500f72e397,ins_login_success,20240124,20240131,
e66c5b5f-4434-4167-ae5d-3877d3883346,transfer_click,20240126,20240131,
ee239522-3166-4d5c-add8-368365a222a3,transfer_click,20240110,20240131,
b420cc73-4398-4f08-9a6c-f7b6769fa53c,ins_login_success,20240129,20240131,
8f33f5b9-1311-49ad-833c-93bdce7f20bd,transfer_click,20240108,20240131,
88771a6d-9acb-4adb-a212-262e3bf71d0e,ins_login_success,20240112,20240131,
82ed8766-6674-459d-91cc-25d9705e0923,ins_login_success,20240116,20240131,
a53d08d2-0c60-4666-8523-23e8de1d9f9c,ins_login_success,20240112,20240131,
b4b7a4cc-c922-49fa-80d5-20650d4cf47a,ins_login_success,20240122,20240131,
e2e49bc4-b8d5-40f0-9ba2-8449fded0db8,ins_login_success,20240122,20240131,
52758ebc-b3cb-4255-9521-3599989c8c60,ins_login_success,20240127,20240131,
e2060f63-9843-4195-bd1b-1ba3dcc5e561,ins_login_success,20240103,20240131,
944ea0a3-e3de-402b-b8f0-d5a26a2e4f53,ins_login_success,20240118,20240131,
c2f80676-4167-40b1-a850-3270a88f86d0,ins_login_success,20240105,20240131,
8d255a3d-c46f-4a06-8ea3-92162adf44a0,transfer_click,20240114,20240131,
35b758ac-4168-4ef4-8b73-06665d1755bb,transfer_click,20240125,20240131,
d3c1b97b-0153-4285-a532-82e9fe23f8d1,ins_login_success,20240120,20240131,
08d0bfa9-cd28-4464-ae92-6ee7c00d3bf3,transfer_click,20240131,20240131,
5d6414f1-7679-419b-8286-43f639a66f7d,ins_login_success,20240121,20240131,
292bd487-6ed6-4757-a34d-32ff62cfd586,ins_login_success,20240116,20240131,
a58ae8dc-c94a-4b37-a038-bdd1afa4ce9a,transfer_click,20240122,20240131,
d80ce794-bcb8-49d5-841d-02fc942a234d,ins_login_success,20240127,20240131,
196514af-eda4-4d67-87bd-d1277870ef99,ins_login_success,20240106,20240131,
712f5fa7-f856-4147-85a5-3ee9eb60408f,ins_login_success,20240116,20240131,
6243f6e6-da05-4c6a-a1b8-d96faaf2c2bd,ins_login_success,20240120,20240131,
7a5d40c3-8873-43b1-9e16-b25c0a29c046,ins_login_success,20240114,20240131,
5fcd39d4-e14c-4e82-9d0c-e21405c5cdd3,transfer_click,20240120,20240131,
03dc5c12-1e57-4f88-b65e-44f430ded88b,ins_login_success,20240124,20240131,
5a5acaa9-3276-4eab-8e87-a8822364285a,transfer_click,20240105,20240131,
99d8d328-c889-4eea-b663-ed90b27136b1,transfer_click,20240114,20240131,
b90ec8f0-9c6f-43e6-b48a-004f67d4959f,ins_login_success,20240130,20240131,
fc14836d-67a8-4c39-97a4-e5195a527c68,ins_login_success,20240111,20240131,
7a970b68-7e03-4416-96f7-32d96fbc4aa0,ins_login_success,20240121,20240131,
f1b81158-b1ce-4786-987f-33d0dfc91349,ins_login_success,20240109,20240131,
aedcca25-bcd5-4297-ad1e-3395b9d0e976,ins_login_success,20240120,20240131,
f3016d01-28a1-4a81-a35a-e525dc952044,transfer_click,20240107,20240131,
87856469-cadb-4b6b-a8e9-08dacbdb5e48,ins_login_fail,20240131,20240131,
bd36a347-a6d7-4bf7-825e-e9a75eef0437,ins_login_success,20240105,20240131,
4f592f0f-c20f-489a-bc41-f66fb00f6814,ins_login_success,20240131,20240131,
b9302934-3e85-4845-95d0-e333cc239265,ins_login_success,20240129,20240131,
3063decb-c975-4ed4-af4c-c2737a7303dd,ins_login_success,20240115,20240131,
25ba11d7-f31e-4ddd-a843-936dcc14a7e8,transfer_click,20240125,20240131,
f12f01e0-84d7-47e7-93dc-2000a855688f,transfer_click,20240113,20240131,
8282d473-1721-447b-a2b5-61885e0d6be2,ins_login_success,20240112,20240131,
60d704f6-4856-4366-98b0-460ae70d934e,ins_login_success,20240124,20240131,
e29fddf7-45b8-48bd-9c55-2b03aa95e9c4,ins_login_success,20240115,20240131,
f0f32ff2-5214-4719-b757-124c86f2a53b,ins_login_success,20240124,20240131,
ac89095c-0ab2-48ba-9d61-61bf56b8bff4,ins_login_success,20240126,20240131,
86c540b8-c34f-417e-9952-7f5bc4f9d4e2,ins_login_success,20240126,20240131,
e4689cb1-5521-4318-b37c-4f5c4f337708,ins_login_success,20240119,20240131,
5e85c748-4ebc-4c0d-959f-52e4cdac85f2,ins_login_success,20240125,20240131,
15e1546e-43ba-4960-a673-d933b4bbe50e,ins_login_success,20240124,20240131,
99b52b21-4f67-4d02-abfe-0c99c5909329,ins_login_success,20240119,20240131,
435e4c86-4b75-4641-b774-7cd75db9cbe1,ins_login_success,20240110,20240131,
7bce79fa-58f7-45dd-8867-0666891492ce,ins_login_success,20240117,20240131,
872578f5-71c8-4c44-a1b0-12978c23f836,ins_login_success,20240116,20240131,
1c55397d-e84a-4d37-bf77-3956ef7ede83,ins_login_success,20240105,20240131,
2e198cb5-e64a-4238-92a6-02436c2485b1,transfer_click,20240129,20240131,
6d935efc-0beb-4b8e-b4ba-72d1988a4d78,ins_login_success,20240104,20240131,
f2c6b11d-2b84-4c1b-8b4a-b4db68abadec,ins_login_success,20240124,20240131,
40a8dd69-0941-4c21-8332-96d9323bb6db,transfer_click,20240122,20240131,
a1b43393-d68a-4186-8a2d-7efb50568cfb,ins_login_success,20240110,20240131,
b3c17f5a-b675-4479-ad9f-439f65cda48d,ins_login_fail,20240121,20240131,
e79dd311-11ce-4cc4-ba47-147cce3e231e,ins_login_success,20240125,20240131,
e71a5fcd-4902-4566-bb11-e6b9e24f8c8a,ins_login_success,20240106,20240131,
fb5beabc-77f4-4951-b46a-62d207369510,ins_login_success,20240130,20240131,
c5fb3506-acec-441f-915e-7bf25f3c9d64,ins_login_success,20240129,20240131,
f38969b4-db17-4f25-814f-18af6393ecf2,ins_login_success,20240111,20240131,
2a78ddf5-7a15-4738-8030-68377a7b2121,ins_login_success,20240111,20240131,
f46f59c7-af7f-4933-b576-c3fbecac1349,transfer_click,20240127,20240131,
f3f12b4f-e95e-47fc-9e72-3ad854a30a4b,ins_login_success,20240116,20240131,
2eba6df8-b7e5-42bb-9f32-7723ae83004f,ins_login_success,20240114,20240131,
e66c5b5f-4434-4167-ae5d-3877d3883346,ins_login_success,20240127,20240131,
9969384e-5d47-43c7-bf40-36104d26b424,transfer_click,20240119,20240131,
e79dd311-11ce-4cc4-ba47-147cce3e231e,transfer_click,20240122,20240131,
3fd64e14-f876-4f59-987b-f1bfe1f57e63,ins_login_fail,20240128,20240131,
40c4c576-170b-4a96-82ee-4cc8d7df1dc5,ins_login_success,20240127,20240131,
9aa52beb-38b2-4cf7-9b9a-d5ff6db15758,ins_login_success,20240128,20240131,
b4b213cf-c0e0-42c1-921b-628f52c31cbd,ins_login_success,20240104,20240131,
bd36a347-a6d7-4bf7-825e-e9a75eef0437,ins_login_success,20240105,20240131,
efce2fcc-6d09-47c3-baaf-ceedb996d683,ins_login_fail,20240122,20240131,
5598ff34-bd87-4217-b0ff-51478f3144b9,transfer_click,20240125,20240131,
02e07d6c-119a-4037-b4f7-81bd6be280f3,ins_login_success,20240119,20240131,
87856469-cadb-4b6b-a8e9-08dacbdb5e48,ins_login_success,20240117,20240131,
f239d5f4-d39c-43a4-8316-0ca1e65373a3,ins_login_success,20240118,20240131,
b6dbaafe-3a6d-42c4-b93e-f6d6bce322ac,ins_login_success,20240108,20240131,
b51c80f9-667f-44b7-ad9c-d387a74e2ee8,ins_login_success,20240104,20240131,
0673e44a-eb00-4b07-a81a-a3c22d1a2297,ins_login_success,20240123,20240131,
b3c17f5a-b675-4479-ad9f-439f65cda48d,transfer_click,20240118,20240131,
60a9f427-327e-4a1a-bb1f-085f7684f2fe,ins_login_success,20240128,20240131,
458ffce9-541c-4215-8492-5e14e4bfa2ec,transfer_click,20240111,20240131,
264b4b85-591e-4e1f-b417-de2634e41902,ins_login_success,20240126,20240131,
ac85baa2-0ebc-41f9-bdf9-55600fece460,ins_login_success,20240114,20240131,
