card_id_hktmo,client_number_hktmo,lvl_1,lvl_2,lvl_3,lvl_4,from_date
e812d404-ba10-45c7-92df-903e9861bbfe,aa1d3be6-31a6-4acf-a9ea-c161c226360e,Debit,Debit Standard,Visa,None,2024-01-01
fdd8bf67-4b22-4686-a7c1-82702c2c4db3,86d2a520-42db-46e3-a2c6-d8204710bd97,Debit,Credit Signature,Visa,None,2024-01-01
a00166bc-db3b-4d59-97d4-ab15a5ef2b26,72bf1162-f832-4991-b3bd-f457f74c411f,Credit,Credit Signature,Visa,None,2024-01-01
348be704-d234-41d3-babc-60ef386f721a,43828fa1-15b5-401f-8ae1-be09105de2c5,Credit,Credit Gold,Visa,None,2024-01-01
89a010c4-4b0b-4860-bcce-1da54efb54e1,b4f842c9-e70d-4d4b-b295-1b8d1f530698,Credit,Credit Signature,Visa,None,2024-01-01
6575904d-857e-4ec6-bc54-246fa8bec212,4a6c107c-d8f1-4fdc-b7b2-0b69571750ce,Credit,Credit Gold,Visa,None,2024-01-01
873b525a-976b-4b1b-847a-6bae30358a32,d2c9c5cf-934b-4083-9507-a445ee5ac183,Credit,Credit Signature,Visa,None,2024-01-01
ecf66a70-6726-4f27-b2e1-68bd7b68d459,25ff9789-38cb-47be-90b1-16a69426c29a,Debit,Credit Signature,Visa,None,2024-01-01
41fee930-8ba5-4bfd-baa0-6b2c80d7ecf4,8c32cda3-e79f-4083-a5e9-190a3a3a7152,Debit,Debit Standard,Visa,None,2024-01-01
9cf646a1-39dc-4e56-ba53-a622245829fe,25d69ac9-3391-4dfc-ae85-1186d9ae2698,Debit,Debit Standard,Visa,None,2024-01-01
b7ab3b54-1da1-49d4-9b56-c081e76fd386,44837295-eba2-43f0-a956-7deab5517424,Debit,Debit Standard,Visa,None,2024-01-01
7bba7969-0d75-4e50-998f-1e33e1f00722,75a766a9-115b-4d6b-99ac-c28d1d64554e,Debit,Debit Standard,Visa,None,2024-01-01
eeb8fe10-9a61-4235-b71e-58806b8f27c1,86e3f68b-48da-47ff-b1ae-bbc7a28d9dc4,Credit,Credit Platinum,Visa,None,2024-01-01
27c26870-902f-4379-a73e-f991c7e2019b,8581778b-db73-4431-ada4-617a728e5006,Credit,Debit Standard,Visa,None,2024-01-01
82b8e1a1-b93d-4bd1-a722-246209fdec9e,4a3453c6-0619-4a01-ba3a-12c78ed18ccd,Credit,Credit Platinum,Visa,None,2024-01-01
a3fb4a61-558b-4eb8-acdc-d64e34dd9467,79bdf394-3800-437e-a3fc-e3b1ac885a8e,Debit,Debit Standard,Visa,None,2024-01-01
e01c1fab-a1a8-4ed9-a82c-7492be5392c1,77e4d805-e322-462f-84cc-edf784e37eed,Debit,Credit Signature,Visa,None,2024-01-01
69256f49-b71c-4fd3-a811-bc3782f49f95,fe738238-a628-47d2-ad04-a2b04044e99c,Debit,Credit Gold,Visa,None,2024-01-01
78448709-16a3-4214-82f9-3588fda8331f,df0d0661-9782-4bd8-8e1c-4bf7e536ba62,Debit,Credit Signature,Visa,None,2024-01-01
fc9704c2-f193-43e1-9859-21fa992221af,350836aa-d6b6-4750-8e25-e64fae5008ff,Credit,Credit Signature,Visa,None,2024-01-01
acbffc6b-c720-40e5-99f9-0a0722aee69d,cfe7344f-4481-45be-a9ca-ecf3a133e07a,Debit,Credit Platinum,Visa,None,2024-01-01
d6a44e22-bce4-4858-b1ad-46a7b048ba43,08af19e5-912e-42a8-a303-d199fdb7b6c1,Credit,Debit Standard,Visa,None,2024-01-01
ac4f1237-9c9e-4767-a9cf-2725f3e24a6b,10fa567b-7dcd-4719-861a-467aab73afea,Debit,Credit Gold,Visa,None,2024-01-01
6336431c-5b5a-4e38-8b5c-9d1c37533997,4aad3513-f64b-44bd-8ac3-ac1dececd3d9,Credit,Credit Gold,Visa,None,2024-01-01
9995657d-5bb7-453a-88f5-48a5d020aecb,82cb1ccb-8111-4ea6-b0c4-f2e1b4d43264,Debit,Debit Standard,Visa,None,2024-01-01
d928f0a1-eaf3-4521-b51e-b465566397e1,00e0df6b-e1f6-4efd-8271-446388746cad,Debit,Credit Platinum,Visa,None,2024-01-01
03f46408-0936-40fe-aaee-a4871e555bd3,aef97539-0562-41e0-a38b-cf07da3de659,Credit,Credit Platinum,Visa,None,2024-01-01
41eddc1b-1f82-4f7c-be91-fca39d638c55,b3a5cfce-1ca3-4fc7-82cd-7cc6775fce0e,Credit,Credit Platinum,Visa,None,2024-01-01
05fccac4-0e8e-46e3-9148-d2441552d547,84cd8e8c-6bb9-4d7d-9a9e-e7ce5581ed94,Debit,Credit Gold,Visa,None,2024-01-01
985a9874-3b1e-451d-aaee-ca2ec8abbfd9,3f3c0395-ebe6-4a03-8b2b-896618862df1,Credit,Credit Platinum,Visa,None,2024-01-01
5e5af2cc-8db5-4249-bac2-1c4961b5965c,8c32cda3-e79f-4083-a5e9-190a3a3a7152,Debit,Credit Platinum,Visa,None,2024-01-01
066b9f95-cd44-4358-b01b-1168c15cbcc2,5f5fc257-aada-4bcd-9f5a-4ea43365c505,Debit,Credit Gold,Visa,None,2024-01-01
1aebf2c6-b32e-4eb4-a0a4-347122e674be,63bb0fb6-38a4-44b4-8542-c02379e1d9b3,Credit,Credit Gold,Visa,None,2024-01-01
adb63c44-a490-49bb-b9d9-eb1837805c5a,7f66a586-73db-48f4-a951-a219a7be90bd,Debit,Credit Signature,Visa,None,2024-01-01
03840917-3450-4451-be58-285e2640cf1f,df73c365-5de8-4ef4-babe-b9a4b531dc89,Debit,Credit Gold,Visa,None,2024-01-01
b6064c3d-2519-4305-ba84-c1c5c69e0bcc,d520bc0e-92ba-493a-9f6a-b6b3bd1ee8ea,Credit,Debit Standard,Visa,None,2024-01-01
a901b383-b18a-4e74-86ee-903725d622d5,a760039b-3977-4298-84c2-785b13013566,Debit,Credit Gold,Visa,None,2024-01-01
66adbb9b-1daa-4884-8629-18b0e1a2a42d,9dfc515c-0c5d-43cb-af10-923c67529f97,Debit,Credit Gold,Visa,None,2024-01-01
14f34150-692b-4016-8f72-6f05fb1d735b,6c6cbe42-491c-46cf-b5a1-ccca4636b4f6,Debit,Credit Platinum,Visa,None,2024-01-01
f9405d3a-23bf-4267-b71c-2231bfbb3921,d5a4052d-5c7a-4f89-809d-891ec70c85a5,Debit,Credit Signature,Visa,None,2024-01-01
58c3e10d-6f0c-459d-ae48-54aa5c44adc5,ca4e8c38-bfeb-4e7b-a2f1-165c26ea259b,Credit,Credit Platinum,Visa,None,2024-01-01
4d7748ba-48b5-49c2-ac82-01cd3ccb8020,83f941f9-1e59-4466-9b7e-d399409628dc,Credit,Credit Signature,Visa,None,2024-01-01
5609d85e-484e-48cc-ab13-c70441490e4f,1018be50-b88f-49d7-8e3d-b448588b307e,Credit,Credit Platinum,Visa,None,2024-01-01
4eb4ee0a-7aaa-4f0f-a69e-19dd3a897c84,84fd2e95-fc65-4780-8dbc-60010eaa87c8,Debit,Debit Standard,Visa,None,2024-01-01
42c5b5f8-491f-4ec2-8359-09d3a49617ff,1fb2da1c-b958-4b3e-82b3-52cef7d931b5,Credit,Credit Platinum,Visa,None,2024-01-01
6f6d6f19-b319-4dfa-bec9-ec5520bc0321,4c04312b-b6f4-4dfc-b8c6-6d61a6a736a2,Credit,Credit Platinum,Visa,None,2024-01-01
fcf44363-4b6b-4c20-aa73-84c7c8437c03,ed226472-3ad3-4af0-81b9-600ddbd1f5e8,Credit,Debit Standard,Visa,None,2024-01-01
0047bf8a-0d30-4970-a754-1183babb0ed8,e60c8913-6036-44cf-a83e-87b5056fc44e,Debit,Debit Standard,Visa,None,2024-01-01
de96490a-bb3e-43fe-900c-310e50c58c14,83209c49-f572-4d8f-b3f7-75ae57cf27a2,Credit,Credit Gold,Visa,None,2024-01-01
5233a026-77b1-4850-a890-5339e8263b51,e85fc891-cce7-4042-9817-2dadf2bece11,Credit,Credit Platinum,Visa,None,2024-01-01
195012b2-80c3-4cb0-b1d4-bd1b7eb39781,53723ff9-07de-4cf7-98d9-21ddb88478cb,Debit,Debit Standard,Visa,None,2024-01-01
4dcb0a73-978d-4b54-bad9-b9ad7e6b3230,893ebbe0-ec47-4fa7-b80e-5eca2598033e,Debit,Debit Standard,Visa,None,2024-01-01
ce5a250e-7442-4d4f-81e8-1751f0bf0a82,09b7a41a-9562-40fb-b6c4-28e4c60969a2,Debit,Credit Gold,Visa,None,2024-01-01
6467bad2-f734-4c8d-a9d7-698242b582cc,72bf1162-f832-4991-b3bd-f457f74c411f,Debit,Credit Signature,Visa,None,2024-01-01
74a085eb-d939-4190-9949-b552825bebd8,91162d4c-892f-4f9a-bfac-65597ca3d7a0,Debit,Debit Standard,Visa,None,2024-01-01
c0664d22-1dc8-42ce-a344-e001b3bf5727,578041da-e973-4410-981d-7cfdadd18801,Debit,Debit Standard,Visa,None,2024-01-01
8990e8fc-887b-4757-b595-11937b12292b,3cba501d-96a1-400b-a8ba-803472a7b10a,Credit,Credit Platinum,Visa,None,2024-01-01
24f4303a-2d5c-40a7-b2ab-f102d97306e4,ee2b2abd-6537-43b6-8c82-e8e2b0a402cb,Credit,Credit Gold,Visa,None,2024-01-01
f1bdad66-37a2-444d-b247-5527d65e2106,c687e54d-9639-4747-8f3e-52c4ebbadf4d,Debit,Credit Platinum,Visa,None,2024-01-01
7b8df6a0-b48b-46f4-918b-45447e9ab54c,73308bc6-747c-4e21-879d-0fbb0ae9e542,Debit,Credit Signature,Visa,None,2024-01-01
656dc7ad-5272-427d-80b8-6cedcda828e8,2d7d3596-30ec-4617-9683-b5e421b629f9,Credit,Credit Gold,Visa,None,2024-01-01
8eddec0c-9354-4b74-ae3f-9119833202b1,9168a82f-3629-4d20-92cd-9adfcc98c2a3,Debit,Credit Platinum,Visa,None,2024-01-01
17783734-8a66-4259-9f67-6fe48869a52b,2c1b5d79-dd3f-469a-9e51-8746fbc447e8,Debit,Debit Standard,Visa,None,2024-01-01
a802eaff-331b-4374-abf2-ed500e312962,12016733-594a-4d72-936f-95c57eed07d4,Credit,Debit Standard,Visa,None,2024-01-01
6defd7c6-f308-4613-933f-97bb896b5ff0,c9e16aa4-d733-4d20-b5ee-d8afc9adf841,Debit,Credit Gold,Visa,None,2024-01-01
b2ce0b84-d9bb-45d9-8c61-e9fff85fbdac,2010023b-fa7e-4851-a6ce-b40b3baddca9,Debit,Debit Standard,Visa,None,2024-01-01
7e421ec6-38c8-4568-8d59-a8f28aba7390,44f214e1-a86a-41f8-9234-b629bb82ee12,Credit,Credit Platinum,Visa,None,2024-01-01
c7acde2b-533c-45f6-ab4e-0a39b14f68e2,4ff0f376-c17c-453f-9dbc-074272126371,Credit,Credit Gold,Visa,None,2024-01-01
77b18746-3f64-4da2-821c-c16304932a91,8837136d-553b-4b9a-b96a-8e2751b22812,Credit,Debit Standard,Visa,None,2024-01-01
e2fcd394-452c-45ff-aa75-ed6b029a227d,821a3184-3821-4f0b-be87-293b6d70d1f4,Credit,Debit Standard,Visa,None,2024-01-01
8b3dbc26-f01c-443f-9a3b-26e0c8e6cf7e,2ded1aaa-9f6c-4652-b9e0-567a4158830e,Credit,Credit Signature,Visa,None,2024-01-01
de50d3f2-9ff8-4564-a401-62541280429b,bd8f2a0f-13ae-494b-9d0a-42c65d3bf729,Debit,Credit Signature,Visa,None,2024-01-01
1cfdb2be-0b7b-4c64-b785-c7a87432ee11,3cf0980c-e0f8-4f7a-8606-3e0bc20b0fc5,Debit,Credit Gold,Visa,None,2024-01-01
8431df02-cc68-48ff-a7f1-b2d37ae0be7a,fae4f391-340a-479e-a63d-72ea53ce89b0,Debit,Credit Signature,Visa,None,2024-01-01
b126fe76-23b6-4a4e-8386-e82f061df5f2,2c1b5d79-dd3f-469a-9e51-8746fbc447e8,Debit,Credit Platinum,Visa,None,2024-01-01
2e504523-b426-40e8-a7c6-c72bfd57ff6a,692b3ed5-b5b7-4163-bb85-90baf0c34f5f,Debit,Debit Standard,Visa,None,2024-01-01
ec9f55a6-f76b-453d-a44c-d7bad27b79aa,4a258f79-55f5-40a5-bce2-b633a5c0139a,Credit,Debit Standard,Visa,None,2024-01-01
f6f536d6-2062-4f16-aec1-2ba8ed64e269,3a27810d-54ea-4ca6-a4a2-9de0af3a300a,Debit,Debit Standard,Visa,None,2024-01-01
34f31c76-b299-481f-b7b0-3c31fa935ef6,4eff03c4-2f05-4bb1-af5e-b05adc644dd8,Debit,Credit Gold,Visa,None,2024-01-01
8a39a74d-f5f4-4be8-b101-a4846fef8c2c,13f636f5-daca-4e3b-9a31-b4544eb90873,Debit,Credit Gold,Visa,None,2024-01-01
d02e0feb-d17b-41d1-a00b-15317010da00,f0f26d13-475d-4856-b5b6-8b0bdd23509a,Debit,Credit Signature,Visa,None,2024-01-01
e3f568fa-75cd-47d5-a0ba-8b0bb7f2befa,77305e12-cd07-42e7-94ba-59be18800bdf,Debit,Debit Standard,Visa,None,2024-01-01
39f492f8-96f4-41d1-b3c3-a3b01d5b260f,0a8344c5-789e-4a45-ae6a-725529ce0d73,Credit,Debit Standard,Visa,None,2024-01-01
2a5a1f6a-42d3-4e88-ad9e-d5d69ba5b662,a8169415-2e06-4b2c-a560-7921c54b6f7a,Debit,Debit Standard,Visa,None,2024-01-01
507dd55c-6ca2-4d28-a68a-b41554c4104b,7a46968c-f0ca-4062-9a22-5b53b9d5a65d,Debit,Debit Standard,Visa,None,2024-01-01
a7758be2-e48f-4cf2-91cc-ccab3f347a72,a3f234ab-14c1-4d6b-bd71-d8315389b58a,Debit,Debit Standard,Visa,None,2024-01-01
157182fb-0166-4d11-be00-9ea76e6117d4,41de1698-1f62-4077-a609-4daa4ff5d27a,Debit,Credit Platinum,Visa,None,2024-01-01
6eed20bc-35b4-47e9-87a2-ffe3eb33444d,d2b2a9ea-ae4c-4265-a1fc-2f7870933845,Debit,Debit Standard,Visa,None,2024-01-01
9741307d-b562-4d83-b059-097f13e609bb,46bee8a8-37dd-45f7-97d7-4e1dbf569765,Debit,Credit Platinum,Visa,None,2024-01-01
ecd12ef3-3a79-47c3-80e5-c8f210387080,271a39ef-6e97-4bc6-be0c-a108504072a2,Credit,Debit Standard,Visa,None,2024-01-01
3c297782-bd1b-4baa-b8ca-1d69d71420a2,b8725ad4-3ece-47a4-a5dc-ae7a7b1ed046,Debit,Credit Gold,Visa,None,2024-01-01
22422293-48ea-43fd-a0cb-9427ee98fe17,44feb979-7125-46fc-8268-6088cad012c3,Credit,Credit Gold,Visa,None,2024-01-01
62f14c4e-f4bd-4508-8f44-728ca7c84f6f,e40b9419-76b1-4483-9743-f84e2dc13968,Credit,Credit Platinum,Visa,None,2024-01-01
ff13e087-2409-4028-beee-29dce7a6c5d7,66bf42c7-2729-416a-9c4a-aff8a95b3550,Debit,Debit Standard,Visa,None,2024-01-01
ded93493-28e2-448a-a08f-d2ed2639ef64,ca31b964-ae21-4c33-a3b0-f2351cc80a7a,Debit,Credit Gold,Visa,None,2024-01-01
35e58a70-7173-4c89-8a04-1fa79f7385dd,7080f47a-d529-4ecb-9f5f-04911aaccfee,Debit,Credit Gold,Visa,None,2024-01-01
749ef551-5d9d-4f8f-8905-fee4f0c02477,d9fa6a09-3b22-4709-b6e4-e29928535bc1,Credit,Debit Standard,Visa,None,2024-01-01
46866cfb-2771-46aa-8f82-5561281838d0,1ddcc866-72d2-48fd-a77c-724eb71b2b6c,Debit,Debit Standard,Visa,None,2024-01-01
247316fa-0075-410f-8a3e-fbd5a8146127,94d8bb6f-59f7-481d-b408-fb24bfa0b047,Debit,Credit Gold,Visa,None,2024-01-01
8e5833f5-3229-49ec-a99d-49caad942bdd,403e4748-b013-469a-a2c4-911f2d23aaf2,Debit,Debit Standard,Visa,None,2024-01-01
3a48c414-dbc4-4228-abf4-55a3f56ceb6e,9b8533a2-4b19-4b14-b1b2-cbaeae6dd867,Credit,Credit Signature,Visa,None,2024-01-01
cd7a3b43-fa71-4b39-aed2-4ec69b4656a3,5b71c428-ddd3-4753-a14c-cd2dc3c5c867,Credit,Debit Standard,Visa,None,2024-01-01
66901599-8ef3-4432-8848-d63ad4e8ea5c,878cc7cd-18e5-42c7-ad6d-5de227a7fbf7,Debit,Credit Gold,Visa,None,2024-01-01
c02a32ca-fa33-414a-9165-03b1708ddf1e,a97f7e6b-762b-42e4-9510-c541d1d0b7cd,Credit,Credit Gold,Visa,None,2024-01-01
481e1f32-8d81-4a1c-a605-c6b5b8e81dc9,75a766a9-115b-4d6b-99ac-c28d1d64554e,Debit,Credit Platinum,Visa,None,2024-01-01
c1fd1c02-ea6c-4c18-8352-0be974b55edf,3a27810d-54ea-4ca6-a4a2-9de0af3a300a,Credit,Credit Signature,Visa,None,2024-01-01
6c24b30f-ab62-4235-b4a6-c306d96652ae,ad51baac-d831-411b-8bc8-58aa5f0ef6c5,Debit,Credit Gold,Visa,None,2024-01-01
abdf1a6d-0375-43e0-8c0a-cea26c3adff3,eb181737-aa1d-4242-a8a8-70e02a76b5eb,Credit,Credit Signature,Visa,None,2024-01-01
9296a6bf-bdc8-49b7-85b5-d5a3da621cef,4b34d971-be25-43ed-a682-333aa877bbc2,Debit,Debit Standard,Visa,None,2024-01-01
847d27d1-db2e-4a4b-813e-d948d87fb4e8,e1e1e7b9-e84f-4a54-9f56-e41309d6a8c4,Debit,Credit Gold,Visa,None,2024-01-01
2f46f2a0-cd26-4173-a12f-9d847d723769,a3152563-4d96-4cb7-a632-b8626e812458,Credit,Credit Platinum,Visa,None,2024-01-01
64ecab83-6f27-46ef-94c0-6e7555fff800,48efdb89-fb24-4b3a-9a60-554a3bd0b59d,Credit,Credit Gold,Visa,None,2024-01-01
391cc6b1-6419-4c56-89f6-921e000dff18,ecba576e-50a9-4f47-a028-98e6683d4424,Credit,Credit Platinum,Visa,None,2024-01-01
79965c15-debc-406e-a3bf-6ece15fdd183,9edbe835-ddbe-4f92-a782-0808b9b805a3,Credit,Credit Signature,Visa,None,2024-01-01
4685b67c-59e1-4807-aae5-35fd798ddf91,84b35b31-503b-4533-a14a-a0a35b18cba3,Credit,Credit Platinum,Visa,None,2024-01-01
14462ae3-ebe7-42ad-ad8d-fa37abc7919d,c3fb445e-00c6-4806-bda8-5f604cd4b6bf,Debit,Debit Standard,Visa,None,2024-01-01
94182659-0359-40e1-85fd-46d243f9784c,5dceb6dc-23cc-4a07-b042-6da457a2f42c,Debit,Debit Standard,Visa,None,2024-01-01
8cc7c6eb-3f5a-4f43-a381-b1b37ec81408,239a4298-5042-4df0-9794-751d44706ad0,Credit,Debit Standard,Visa,None,2024-01-01
d90fd358-95d5-4e49-8056-0a94fdca7663,2912f87b-3a6d-48e4-bae1-872455b8a4dc,Debit,Credit Gold,Visa,None,2024-01-01
49522844-999e-43db-8fcd-c140475ece49,e985cf9c-be8d-4acd-9db4-cca72a28e53c,Debit,Debit Standard,Visa,None,2024-01-01
401ca5da-740c-4bb6-a198-9e15832b461d,ac9e829a-a85d-47df-bbb0-1aa53e243b41,Credit,Debit Standard,Visa,None,2024-01-01
02453cf6-e0c7-4940-a011-a4338080b52f,12ec607a-ab8e-457c-b2f8-82d0c1318618,Debit,Credit Gold,Visa,None,2024-01-01
7140e38a-d6b2-4bc1-ba6f-8704a78d4e0c,a5f39b78-605b-44f6-b68d-57c0bde5434a,Debit,Credit Signature,Visa,None,2024-01-01
041dcba5-67f6-4c15-b0c2-f82c5c7cf167,8e3c41b5-fd66-4277-ad40-dd40d7d5e654,Credit,Debit Standard,Visa,None,2024-01-01
e9f8d628-3203-4821-af64-65667e5fb350,3f3c0395-ebe6-4a03-8b2b-896618862df1,Credit,Debit Standard,Visa,None,2024-01-01
f9c14eb7-19f8-4859-a284-e6043b257194,cfe7344f-4481-45be-a9ca-ecf3a133e07a,Debit,Credit Gold,Visa,None,2024-01-01
705e46b9-5c72-4a57-a4f9-a642333fe0c3,579c85bd-21c2-4768-a0d7-66116f1bec7a,Credit,Credit Signature,Visa,None,2024-01-01
c058b861-0c5f-412b-8377-c3ffa5b1c741,b96afadc-8ce8-4f4e-962b-5d7d5687e5bc,Debit,Credit Signature,Visa,None,2024-01-01
a449ab61-b986-4d0b-9e99-69bbea268c2e,8346ef71-572f-4a65-a604-045fa5014736,Credit,Credit Signature,Visa,None,2024-01-01
710e3f3d-e00d-4dce-beba-091d7b66d1cb,4abaf821-8c2c-4727-a341-9ccbee5a60c0,Credit,Credit Gold,Visa,None,2024-01-01
576635f7-4271-4e8f-ad5b-b64692026446,0fe55979-cae6-4454-bc4f-b40fbe345021,Credit,Credit Platinum,Visa,None,2024-01-01
65d21b38-953c-4a79-81e5-a1f27873787d,e1e1e7b9-e84f-4a54-9f56-e41309d6a8c4,Credit,Credit Platinum,Visa,None,2024-01-01
bb5e0904-678f-46e7-af58-21909b7eaeaf,3b6d067b-ba45-49d3-a0a3-0f7d114ed409,Debit,Debit Standard,Visa,None,2024-01-01
921aa4d9-1b0d-49a4-81ad-c357c96d1df9,a465b0cd-bc01-4022-909f-91eb07f61d0a,Credit,Debit Standard,Visa,None,2024-01-01
7e38b327-7485-4629-ba44-77d61862f693,ccd92efc-5e49-4cbc-9152-a4c2caaa45c4,Credit,Debit Standard,Visa,None,2024-01-01
e14e9551-512b-44b5-81c1-ce3b29361849,86e9df1b-4403-4b74-ae74-97c4d4403876,Debit,Credit Platinum,Visa,None,2024-01-01
a3d94cfc-aa18-4f60-8129-e65866e98473,ac0843cd-e395-4c45-9743-02f2f38e5877,Debit,Credit Gold,Visa,None,2024-01-01
9629beb8-c937-4ae7-a3e0-d8da08aa2ab8,d78f06a2-b768-4de0-9f98-9412c0257ee3,Debit,Debit Standard,Visa,None,2024-01-01
d0788bcf-de4c-4384-8179-374b498d383a,1afbdeac-f866-4cec-b8c6-ba2f63848881,Debit,Credit Gold,Visa,None,2024-01-01
5175b244-d9b8-433e-86c4-ffaf3a9fc91e,b4f842c9-e70d-4d4b-b295-1b8d1f530698,Credit,Debit Standard,Visa,None,2024-01-01
d8061036-3846-45ca-8774-eac9467ddf70,c5066d68-110b-46ca-b53f-e0d67dcc44fc,Debit,Credit Gold,Visa,None,2024-01-01
ed6d9396-c068-4e06-bb94-cc880240a4a5,90fe9498-374e-4a90-adcb-2a9dbe25a28c,Credit,Credit Gold,Visa,None,2024-01-01
24273268-6667-4923-8eec-b52e637970e3,b96afadc-8ce8-4f4e-962b-5d7d5687e5bc,Debit,Credit Platinum,Visa,None,2024-01-01
366cbb9b-1abb-407e-b1c5-57894d95089f,7cd72e19-e2ed-43e5-9ad8-303ddd0f7947,Credit,Credit Gold,Visa,None,2024-01-01
44a1e7e4-0510-4f3b-9b4e-a0af085f6ad7,3cb52d1b-79d2-4926-9848-06fe981f047d,Debit,Credit Signature,Visa,None,2024-01-01
834c355b-84e5-4b58-9195-46253c67aef0,6aa30f5e-3367-4701-856a-16683b6f91ce,Credit,Credit Platinum,Visa,None,2024-01-01
dcbba00f-9e52-4669-ac64-1b6dba7865b5,16f8bf65-c520-4ed4-843b-20f782265a9b,Credit,Debit Standard,Visa,None,2024-01-01
953403bc-b81e-4477-860d-632c0546e186,0b64f1cf-bf4a-46cb-98f2-0eee715bda53,Debit,Credit Platinum,Visa,None,2024-01-01
d806288d-b300-4a32-a9db-ed5a09185f1e,16fb7ae6-7872-4802-8e97-fd7c2b2a1ea0,Credit,Credit Signature,Visa,None,2024-01-01
cf870c72-7a4b-4520-8e8c-65872b65e6d4,9342372c-704c-4e47-9050-4fedbcc68197,Credit,Credit Signature,Visa,None,2024-01-01
dc25b2cb-997f-477f-a0b2-bf61cd7563ba,6486234e-24c7-404c-86a1-b66480c11285,Credit,Credit Gold,Visa,None,2024-01-01
92642dbe-fa99-4cfd-912c-1c3455b5680a,f0fee52a-705d-4c4a-9a0f-824b09e083a8,Credit,Credit Signature,Visa,None,2024-01-01
6236bb65-fd9e-4655-8b42-40569696f703,adca6bc9-36f4-4cb5-a1a3-7e74f062ef46,Debit,Credit Signature,Visa,None,2024-01-01
77844354-0b53-4082-aff4-0f1a970972dd,d1f63a63-0be4-4e05-bb61-3c7f3e5befa3,Credit,Credit Signature,Visa,None,2024-01-01
3472940a-b6bf-4a2b-9463-505edb5e47ff,7d147012-aee5-43cb-ac4f-cb43f11713c9,Credit,Credit Signature,Visa,None,2024-01-01
b68e0d0e-2d59-4924-afa7-3a8c15fdfc88,b4f4ea0d-0378-4959-a55f-17f137f63f02,Debit,Debit Standard,Visa,None,2024-01-01
c5884728-e464-4262-bcee-d5f898bf70e1,9816dfbc-68a0-4785-a360-9ae9a611e3d3,Debit,Debit Standard,Visa,None,2024-01-01
ea70cd6e-fe99-4160-b59c-c2315dcd3b35,e63928c8-8968-4b67-9ed7-d55dcbbc9aa4,Debit,Credit Platinum,Visa,None,2024-01-01
ab125ecd-7f40-4505-bf65-44f04b55dde2,dc67f8fb-d20c-4f6a-a73d-7f7d797cd752,Credit,Credit Gold,Visa,None,2024-01-01
579294e9-c340-4c4c-b4d4-13e9dd4a36b9,b205794d-b94d-45e5-9afc-aa7a30cc3035,Credit,Debit Standard,Visa,None,2024-01-01
d2429dd2-4b4a-4c2b-a3b9-1940cfbbd000,e3878897-9234-4635-bb27-a48163b15b6f,Debit,Credit Signature,Visa,None,2024-01-01
07930242-3191-48b1-bbfc-d5b0b184d8fc,4986cc21-b237-4e10-8cc5-4594143dff62,Credit,Credit Gold,Visa,None,2024-01-01
96d6ee13-8e1c-4824-b007-bb663db6408e,e586e105-b15a-4f22-8f7c-547dfd51d5d8,Debit,Debit Standard,Visa,None,2024-01-01
eef3e0fe-ff1b-412c-9192-6eb13183d24e,8f6ceb64-9970-4840-b995-10018812455f,Credit,Credit Platinum,Visa,None,2024-01-01
a2bb2ebe-59ea-489f-895f-a9457f3ccdd7,d4954027-7d03-407a-a129-8d81f8770d9a,Debit,Credit Signature,Visa,None,2024-01-01
6b54636b-c487-4d23-ac8d-83c9c208de7a,77e18ee7-a34c-437e-ad9c-66258aab4710,Credit,Credit Gold,Visa,None,2024-01-01
82673cee-4134-4bc7-9192-4bb5fa3baa5a,f84c829a-59d5-4173-9905-bb0a4b7c0f7d,Debit,Debit Standard,Visa,None,2024-01-01
e3462f40-1bc0-4865-8f7d-ca154aef7603,dbbbcfee-73fb-4711-83d9-c36e160fe685,Credit,Credit Gold,Visa,None,2024-01-01
6f68364a-9c13-48db-8949-7d9cb6308e73,a5f60757-c1f7-4419-b78f-9fa55a65f1ab,Debit,Debit Standard,Visa,None,2024-01-01
d90e1f7f-1918-43f8-bfe0-5520b70d43d2,992b5ece-7a9b-4a08-8c01-9cfbbed5cbd6,Credit,Credit Platinum,Visa,None,2024-01-01
66105d18-208d-447f-bb28-4c0524c1fb79,e5985979-2154-4918-a74b-096cd416d137,Credit,Credit Signature,Visa,None,2024-01-01
ceb90821-c4d2-406f-a9c4-b35c93209c9e,0086bc7d-40f2-4c56-848a-bffd801669e7,Credit,Credit Platinum,Visa,None,2024-01-01
01f8bcf0-5c78-41f8-999d-dd8cbb6347ee,c3537c17-3b28-4053-b43b-2d68e510e601,Debit,Credit Signature,Visa,None,2024-01-01
88866098-6ae1-4c20-b504-fc6a2cbdc3c6,015e2e98-78e6-4b90-835c-f629936f4895,Credit,Credit Signature,Visa,None,2024-01-01
b28a9272-67fd-4fa7-8ab2-53571da1828a,f5be083a-cdd8-424c-a4fa-184fe26cf4e0,Credit,Credit Gold,Visa,None,2024-01-01
82023b70-dc47-4865-af4f-9cadb5b255d0,94d8bb6f-59f7-481d-b408-fb24bfa0b047,Credit,Debit Standard,Visa,None,2024-01-01
a5d6e754-b419-4fab-a8fb-bbadb0279474,174e5864-dd88-4446-a5b3-475c5962c8ac,Debit,Credit Platinum,Visa,None,2024-01-01
