doc_id,card_id_hktmo,posting_date,billing_amount,txn_typ,mcc,trans_details,merchant_id
8664cda1-df95-49fc-8511-92de39e8f6a4,12b5013e-2944-41dc-ba67-6a9480bcdb23,20240111,9378478,Retail,5411,THANH TOAN POS,XANHSM
fd0f877c-435e-4249-a93e-2be3c57a2d82,c1b99d3b-8009-43fc-83dc-d77bb1f39204,20240116,4645853,Retail,4121,THANH TOAN POS,GRAB
ad5eb6c2-b29a-46a6-b49c-40af982d5791,75ab56f7-d0b8-42f7-8216-f7477ecdd3a8,20240102,7111844,Retail,5411,THANH TOAN POS,GRAB
2fb86ac2-5ca2-4cdb-80f1-7af658c7b65c,8b42d534-188c-4ac6-9087-cae85680350c,20240105,4877003,Retail,4121,THANH TOAN POS,GRAB
d841e6b3-5821-4b4a-bc40-e7d4ca69dee4,d8990e5c-8c15-4aea-a367-2bf6ecfc3274,20240106,4592258,Retail,5812,THANH TOAN POS,XANHSM
446d8bdf-31c6-4193-ad8e-6f4ce34301fc,e0e30e32-3544-464f-9507-f06bbd04e16d,20240111,2016161,Retail,4121,THANH TOAN POS,XANHSM
6c86e773-4c34-4232-ac95-6516c290484d,1b2329c3-2805-4c52-bddd-116af355a69b,20240117,169259,Retail,5812,THANH TOAN POS,SHOPEE
d3948ec4-d2ea-4d18-b492-0ce356f94373,e0459f1f-c504-44e5-afea-6a6d148b2f9c,20240111,2740901,Retail,5411,THANH TOAN POS,XANHSM
025db2ad-7ac4-4233-88ba-419f10a28701,6b54636b-c487-4d23-ac8d-83c9c208de7a,20240116,7867972,Retail,4121,THANH TOAN POS,XANHSM
2456f6fc-0106-4b99-830e-6bfd941c580e,4d7748ba-48b5-49c2-ac82-01cd3ccb8020,20240107,1105851,Retail,5812,THANH TOAN POS,XANHSM
cda1dfae-72a7-49ac-849d-8235b8369ad8,ca00ea26-6600-46da-9af2-153a2bb887cd,20240103,9943957,Retail,4121,THANH TOAN POS,SHOPEE
b902ba20-9251-4281-bbc1-adf8deefd313,a07627fe-8b67-4011-95ea-c48b26a652cd,20240122,7139843,Retail,5812,THANH TOAN POS,SHOPEE
46b3fbdc-7c8f-4a8f-9d46-6b6bd1955b3f,0ad1cf8e-a191-4ef9-bd35-d14ec0b6ade8,20240128,1269369,Retail,5812,THANH TOAN POS,GRAB
a2e8a6b2-474e-4285-88e7-c3357cab0b1d,e861e76d-b278-4241-8630-1ade4fa74dfb,20240108,5393986,Retail,5411,THANH TOAN POS,GRAB
5ea7ef53-d560-41dd-bf1e-6c8b2e956da3,6681f9bc-5bcf-461d-a1b6-26f736adb809,20240106,9442956,Retail,4121,THANH TOAN POS,XANHSM
75038402-7fd2-4b6e-ac82-dc86341df90f,c99f5aec-2199-46cd-9b62-e9e9c178e803,20240103,1218515,Retail,5411,THANH TOAN POS,XANHSM
5f9d846f-4a0f-4ff5-9440-7a059f024e5f,4dd1064a-37a3-4d76-ba73-5b208d8c2430,20240120,91398,Retail,5411,THANH TOAN POS,SHOPEE
5d0d9dfa-a8b2-4109-b8c7-a591b7a42e81,eeb77555-0a19-449e-8a36-9233c7058029,20240129,1463725,Retail,5812,THANH TOAN POS,GRAB
57b2120f-5464-4310-939f-b0edc7c08ce4,c2508ee6-cd00-421d-9756-7fae8df8e665,20240104,3527994,Retail,5411,THANH TOAN POS,XANHSM
7b8013f8-2843-48c9-86d0-61791054e543,885d9da6-24bc-4e55-812f-4c5ac6bf4fc4,20240114,2794584,Retail,5812,THANH TOAN POS,SHOPEE
c5fc31ff-4f15-42c2-a28a-b49c75cd419e,0321d4a6-ed2d-4d0d-880a-52c616c1047a,20240111,2089973,Retail,5411,THANH TOAN POS,SHOPEE
456c92ec-9023-497d-95ed-614b96729529,2db973c8-6819-497d-a2bf-c5e1c6959577,20240115,9957414,Retail,5411,THANH TOAN POS,SHOPEE
f2fe4afa-a7b3-4497-b9eb-e7b11fdabf57,e9357847-2baf-4f0c-814a-b57eec34116d,20240119,6464632,Retail,4121,THANH TOAN POS,GRAB
85648dc9-9c87-455b-8d19-7cf6bcfa6017,5e396986-e801-420b-b188-dfc70ce00349,20240104,1847948,Retail,4121,THANH TOAN POS,SHOPEE
bbd77063-888e-4319-b07b-904f7fbb462c,5450ba60-6544-4bcf-befa-dac10731bf5f,20240115,798256,Retail,5812,THANH TOAN POS,XANHSM
99d0a1db-bfa4-4432-a6c5-c75173fb1a1f,0f2c2b21-d1bf-4deb-b5b8-cc6cf7ffda63,20240102,3623644,Retail,5411,THANH TOAN POS,SHOPEE
a33fa27b-23fe-4a61-955d-1174f99fbf1e,05118a68-6f14-44c3-891f-b3bdaa2d727f,20240106,4671450,Retail,5411,THANH TOAN POS,SHOPEE
8f9a7da1-1585-4da9-9593-01a14c5702e5,9eff9bd1-c1ab-4c3b-8e1d-40b9713e2b81,20240119,6933583,Retail,5812,THANH TOAN POS,GRAB
7579dbd6-da0a-4451-b4ba-81e8c497ec34,27144068-0a68-4dc3-b32b-69c85f6e12e0,20240114,6396438,Retail,5812,THANH TOAN POS,GRAB
69a60e6b-6d3a-4afe-88c6-cf1847e9dbb5,5241cd63-89a4-4c0e-b88d-303e1250bcd9,20240112,3913116,Retail,4121,THANH TOAN POS,SHOPEE
6d303f5f-6bec-47e6-b0a0-5951e48443fe,5e5af2cc-8db5-4249-bac2-1c4961b5965c,20240110,6728695,Retail,4121,THANH TOAN POS,GRAB
99f9f14b-821c-44e9-a08b-766371988a21,4c9f8dc1-eaf3-44e0-84a1-7b14c3f305f9,20240113,4078229,Retail,4121,THANH TOAN POS,XANHSM
9cb13de4-fd71-4384-a00d-6f2fa3a6f4e1,8025eb35-75e1-47de-b62b-6dd823a1d8ec,20240111,4652238,Retail,5812,THANH TOAN POS,SHOPEE
d54703fa-1535-4e63-963c-b3e5d702c5f7,6c477ecb-a84b-4f11-b1e7-2e1a98f115e3,20240121,1525191,Retail,4121,THANH TOAN POS,SHOPEE
6d89417b-b860-4a10-a3af-ad6b83e72b11,6b9065b5-fea4-4c6b-bb6b-9974e414f08c,20240120,1063203,Retail,5411,THANH TOAN POS,XANHSM
80a0eac6-9ec3-4701-be6a-2ba3baf85c6c,7c33c134-d32a-41a2-a71e-45a06a6b9c26,20240130,4600063,Retail,5812,THANH TOAN POS,GRAB
d2470a25-a99c-47ea-b4a6-e717988bea52,7e0eb68c-8622-43f0-8308-bc15506e08c1,20240122,8613671,Retail,4121,THANH TOAN POS,GRAB
d19efa5c-d87d-4e3a-94d4-caf98e258a81,af8b3898-6727-4242-a873-db6cc033d2af,20240112,6964351,Retail,4121,THANH TOAN POS,GRAB
0b5f2947-66bd-4839-86c1-a1516f6c9b41,6156c3b0-c483-49f7-bc76-c66e8f1c5b43,20240104,8349276,Retail,5812,THANH TOAN POS,GRAB
098afb58-822e-43ee-8c5e-518063c50d7f,fc9e3011-419b-424b-9ff8-c83d77e3bfa7,20240131,3033108,Retail,4121,THANH TOAN POS,SHOPEE
b780d8e5-2307-419c-9e2b-29fd9164dd80,59584f30-da36-4993-a0b5-eb4f5710e326,20240106,7422705,Retail,4121,THANH TOAN POS,SHOPEE
93dec0f5-c90f-454a-9363-6ab5b018526e,e0b80369-b676-4be5-a9d3-47742ada559c,20240110,3718846,Retail,4121,THANH TOAN POS,SHOPEE
8941e397-5727-4399-95e4-9bcd497df163,59994437-c2f8-4dcc-a684-fe35c1020b6e,20240106,3871804,Retail,4121,THANH TOAN POS,SHOPEE
3c3dddcf-06c1-4971-aca8-a43db5e7365a,8777b790-8a48-49cc-95b9-b242c19427e7,20240127,3973155,Retail,5812,THANH TOAN POS,SHOPEE
b26b0243-4fe1-4a4e-97c4-b0eaf1b2e378,aec5d932-f17d-4057-b6b0-0e1e53478529,20240115,265599,Retail,4121,THANH TOAN POS,GRAB
d5a6a318-edda-4a6f-95c8-4c2ca093f1d1,94182659-0359-40e1-85fd-46d243f9784c,20240130,5297776,Retail,5812,THANH TOAN POS,XANHSM
cd3e23f0-65eb-4be5-82b6-035b84ea15e8,c9cd6b9e-becf-4f58-aea3-4ad9fba573b3,20240106,3186834,Retail,5812,THANH TOAN POS,SHOPEE
0a26e11d-6eef-469a-bfc1-f9190f0e0cb3,ce5a250e-7442-4d4f-81e8-1751f0bf0a82,20240110,3015266,Retail,4121,THANH TOAN POS,GRAB
1b9df156-ec24-41c5-bd3b-d280aa6d2400,5e69cbb7-ea02-4acc-b955-9e357247beda,20240116,4428177,Retail,4121,THANH TOAN POS,XANHSM
dcab9297-9d15-41c0-8492-e013ea893cd0,03c455a6-1efa-4834-a0b3-2eeda2e9e9a3,20240129,881076,Retail,4121,THANH TOAN POS,XANHSM
1b713f6a-c436-4335-af7f-8f371ea6466d,505bd0b5-3bb2-468a-aa7f-b53eb07cd81d,20240122,1980399,Retail,5812,THANH TOAN POS,GRAB
e2a285dd-03db-42ec-82be-575725b5ff31,42e624f2-d5c7-41ce-9ccb-2bcc68e6fa04,20240115,346650,Retail,5812,THANH TOAN POS,GRAB
326a8316-526c-40ad-b470-2caffdf604b3,f7ec8567-6426-4ff4-be85-9f1be12a8434,20240106,3997246,Retail,5411,THANH TOAN POS,XANHSM
1c7b258b-4039-4904-86ae-8ec798999475,e4a0215c-3e39-49d0-bb18-3ad557ea4117,20240102,543615,Retail,5812,THANH TOAN POS,GRAB
6b2625e7-78ce-4f5e-b45a-3714f2d84fc3,28d9f5af-f341-4ebd-a6e3-4fb9e7d2a2e8,20240103,6516448,Retail,5812,THANH TOAN POS,XANHSM
13ccfddb-1003-4c3f-878c-5d9f82c7e16d,36034710-7d10-4226-bbf9-9987fb4aab64,20240113,1335975,Retail,5411,THANH TOAN POS,SHOPEE
b9b865b9-47af-4778-8fc0-1f538567175d,7b128217-e1aa-4ea1-b97c-c15b6b352eaa,20240102,5911151,Retail,5812,THANH TOAN POS,SHOPEE
7f794a4f-0c38-4876-a0fb-9f0dbf30a188,a387f4a6-e952-4fd7-bdc3-ecb027d80b6b,20240120,9715597,Retail,4121,THANH TOAN POS,GRAB
f455f722-332e-43da-86b0-ecc42cc3f61e,97ab1659-b0da-4281-b36d-619dc2716a58,20240115,6531546,Retail,5812,THANH TOAN POS,XANHSM
d73122f6-cfe4-4f3f-810a-0ae0e604f55f,91d1e23e-5d70-4d93-97d1-8a733b83f452,20240122,1994643,Retail,5812,THANH TOAN POS,XANHSM
2ccfc4ee-3ab5-4f06-aea9-99ff6e91ba24,7dc789a9-7b61-447b-8271-b7cf4f69d33a,20240102,4079522,Retail,5812,THANH TOAN POS,GRAB
b09fd6cc-a183-4a3c-bb25-69a9c2b0874b,579294e9-c340-4c4c-b4d4-13e9dd4a36b9,20240110,413935,Retail,5411,THANH TOAN POS,SHOPEE
657641d1-a16c-44fb-ac16-117bee79a68c,8d129504-3fb9-43ee-8746-b3d74246b087,20240128,7533158,Retail,5411,THANH TOAN POS,SHOPEE
084559a7-d2b6-4a47-bb14-95279e311848,cb564729-93fb-43d5-8fb7-2b02e89d6265,20240107,4711411,Retail,4121,THANH TOAN POS,SHOPEE
4e3591ea-a5a7-4c02-9639-9b5d8296ed65,401ca5da-740c-4bb6-a198-9e15832b461d,20240130,4308664,Retail,5812,THANH TOAN POS,GRAB
c7e0dd5a-7bfe-40c2-ba7b-1b04f77f8c6b,4fc58ea7-9d6c-4714-9662-554b21489edc,20240111,1476083,Retail,4121,THANH TOAN POS,SHOPEE
fa59adf7-d63c-4c4e-82e0-2d4bf031ce7c,bd0910ce-0c6d-451f-942f-668b10a54a2a,20240128,1476664,Retail,5411,THANH TOAN POS,GRAB
881adec3-85c8-477f-9ec7-f50b2df27749,e5e00c77-00b1-48b7-b0a0-5b1488286423,20240104,9973306,Retail,4121,THANH TOAN POS,GRAB
e3b318a1-5b36-4e79-8026-09d115742e10,2ec34e43-4210-486c-bf25-baa3f0670378,20240122,926489,Retail,5411,THANH TOAN POS,GRAB
9e212ef9-0fe1-4622-a13b-64744fda68f8,a4ad7b1a-c7af-4911-a005-13c164397d41,20240127,9845193,Retail,5411,THANH TOAN POS,XANHSM
719025e9-d919-43af-8ede-e481b6a7f1c9,b610fdba-12b7-4734-a8d2-02997fd562cd,20240117,9715943,Retail,4121,THANH TOAN POS,XANHSM
0a89a553-0142-4595-85a2-675e1da8440d,59994437-c2f8-4dcc-a684-fe35c1020b6e,20240102,4785308,Retail,5812,THANH TOAN POS,GRAB
89c852fd-fc43-442c-915c-643b22eb2754,a1d489a6-2257-4039-9edb-ca4a4b6f921e,20240108,108008,Retail,5411,THANH TOAN POS,SHOPEE
7ee94d6f-253d-4b7f-86d0-b40deff0c67c,7b8df6a0-b48b-46f4-918b-45447e9ab54c,20240123,6665279,Retail,4121,THANH TOAN POS,SHOPEE
e9a33b34-0d14-45bc-b378-19a9ad7a1433,02fa7ed3-e0ab-4578-8bb5-f34bd41ce470,20240120,4772932,Retail,5411,THANH TOAN POS,SHOPEE
c110f6cc-38c4-4ca4-8efa-26bb7cf01577,6f1adccc-f465-4ef7-9982-9ea448abfde6,20240122,5074068,Retail,5812,THANH TOAN POS,GRAB
04c8e90c-5acc-4cb5-8c8c-58653f358aef,b853cad0-dff5-49bd-8f7b-674cc56f8f7b,20240103,7563363,Retail,4121,THANH TOAN POS,XANHSM
46e3f566-b623-43f4-8e3d-a1e91e44f45e,2ae697b0-9a71-4455-9e16-9a15b052198b,20240108,570791,Retail,5411,THANH TOAN POS,XANHSM
04b6c022-c54a-40ad-9186-a5e047de14ce,852c3a2b-330a-4d4d-9b3e-33a60f66c6f8,20240111,9331765,Retail,5411,THANH TOAN POS,XANHSM
1c48d100-1770-424e-92c6-d423e6689c34,64ee48da-8879-4540-b265-95257cf215b3,20240123,7694384,Retail,5411,THANH TOAN POS,SHOPEE
023e8d07-5096-47ac-b7a6-ccbbe459ad0d,e6378f0b-a966-4e4d-be65-807c54e1cc89,20240109,1404508,Retail,5411,THANH TOAN POS,GRAB
8d5d278c-3681-4234-b13d-95c272280c01,d02e0feb-d17b-41d1-a00b-15317010da00,20240121,687142,Retail,5411,THANH TOAN POS,GRAB
a0a443e7-0e81-468f-aa59-0c88a961d911,b53f2d50-1909-4ab8-9694-4e3a490ba815,20240102,7601942,Retail,5411,THANH TOAN POS,SHOPEE
68f8b36b-a70b-48cb-bd93-953f8027d6d7,003d8bde-3f97-46a2-ba63-f2da3ff35efc,20240119,5866055,Retail,5812,THANH TOAN POS,GRAB
18092d0f-267b-4b95-98dd-036accbc363e,8f01d6bf-2d4b-4d8f-b3c0-8e0f54a289b2,20240122,3146522,Retail,4121,THANH TOAN POS,XANHSM
483f482c-fef1-4dc3-9372-d4886f862cde,27b2d36d-4ded-4b6d-9b85-a8d09897014a,20240101,2228119,Retail,5812,THANH TOAN POS,GRAB
90f86ce4-8001-4461-a6b4-546a5d79bf58,62f14c4e-f4bd-4508-8f44-728ca7c84f6f,20240118,2451841,Retail,5812,THANH TOAN POS,SHOPEE
878f6acf-8ac9-4359-bb44-5477aabbd4ee,705e46b9-5c72-4a57-a4f9-a642333fe0c3,20240101,5183395,Retail,5812,THANH TOAN POS,SHOPEE
50cc485f-4a13-4fa7-a3aa-9628cc682a43,1cedb7c4-f09b-426b-a2ad-3f29c8595929,20240129,6564282,Retail,5812,THANH TOAN POS,SHOPEE
6d2f7684-5844-4df5-b710-18e43dd52db7,765cbfcf-53ae-4fa5-9dba-044f4e74a3a6,20240116,1296476,Retail,5812,THANH TOAN POS,XANHSM
6e38b582-f54e-456f-9b7f-c7c30985aedc,a7558aaa-5f5e-436a-8f4c-1b113da314d0,20240112,6065836,Retail,4121,THANH TOAN POS,GRAB
964310c1-e919-4027-bcba-232c6a65895b,384e4551-cf42-426b-be52-e680a3272524,20240126,4933492,Retail,4121,THANH TOAN POS,SHOPEE
458e7c64-d4fd-454e-b9fb-85f0819f04cb,c1fd7b7b-c900-4c16-9dd8-60caba8642a6,20240119,9974985,Retail,5411,THANH TOAN POS,GRAB
3265ce4f-eb47-4959-93c2-d4d887d81ad7,8196712c-1c92-4c57-aaf2-a3909d9fb363,20240108,9146123,Retail,5812,THANH TOAN POS,GRAB
a21da70d-242a-4f8d-a4d3-b2bccb7675a1,384bf64a-cc91-4038-9a27-7af0e5790b16,20240120,4212493,Retail,5812,THANH TOAN POS,XANHSM
35caf1ab-91ac-4e05-83db-b244514d725e,58f6e246-9e50-4c5e-9037-ffb4b357ea61,20240111,2971970,Retail,5812,THANH TOAN POS,SHOPEE
790c98f7-8e3c-43ad-8bbb-6ae74f8462cb,041dcba5-67f6-4c15-b0c2-f82c5c7cf167,20240112,6219072,Retail,5411,THANH TOAN POS,GRAB
d8b8cd92-68c0-42ea-8df3-27ddf590f3dd,27144068-0a68-4dc3-b32b-69c85f6e12e0,20240123,6641817,Retail,4121,THANH TOAN POS,SHOPEE
b51ab89f-dd27-4cc4-bb57-190430f9667f,1062359d-8b8f-4668-83c4-a7b061759df5,20240125,3734843,Retail,5812,THANH TOAN POS,GRAB
bde335e9-41da-4577-963b-52cc10026bc2,d98bd38e-561d-43a8-a255-67d6b49a8795,20240114,5190655,Retail,4121,THANH TOAN POS,GRAB
40e9706b-42b1-4353-b53e-dfd8a67c0ce4,2c22e7af-779c-4cd9-8df8-acdefd05c952,20240127,6023459,Retail,4121,THANH TOAN POS,XANHSM
e048cdc4-82ce-43db-a7bd-b6b4c66c4815,4aa43ff3-e237-454b-9941-68727579492f,20240121,5351576,Retail,4121,THANH TOAN POS,GRAB
851406c5-4fc3-4320-80e7-1095c1b25bfc,12d64eba-153f-4983-8f98-38e099eb982f,20240104,4434271,Retail,5411,THANH TOAN POS,XANHSM
84adc3aa-3203-4d48-9a7e-c45d34f6e001,9237b3be-1d44-4049-ae89-7a33cb0bdbe2,20240115,8157813,Retail,4121,THANH TOAN POS,XANHSM
dff97691-8dd5-4a12-9240-4f7bf341f5a8,acbffc6b-c720-40e5-99f9-0a0722aee69d,20240109,1812371,Retail,5812,THANH TOAN POS,XANHSM
c6428b95-70f0-4bb2-bbb9-9b64c11c84dd,e4abe6cf-3efe-4262-b08f-71663a471a9b,20240126,7102896,Retail,4121,THANH TOAN POS,GRAB
4ecb3241-5c8c-4a6f-aedf-fb0f82b2e1ad,01fbdbb6-3e14-4556-90c9-8addf305fc35,20240105,8611202,Retail,5411,THANH TOAN POS,XANHSM
15f8583d-833e-46e7-a0b9-0a0e71e5c2bb,a063bee1-8002-4c62-8a4a-d027404a402f,20240125,7746686,Retail,5411,THANH TOAN POS,XANHSM
519ebd56-9ffe-4079-af3e-1b608004f360,5aad3c5a-b6de-4129-bd8d-34bd3eb301bf,20240126,6813448,Retail,4121,THANH TOAN POS,XANHSM
6a167129-bd7f-4f1e-bb0c-a7d1f4423750,aaaf0178-7d55-41a3-8cb7-79d3b18fe1e4,20240120,2853291,Retail,4121,THANH TOAN POS,GRAB
07bf19de-3d02-41b0-a26e-381da254c78f,55449179-601c-43cd-932a-30c0fbebf0dd,20240110,982897,Retail,4121,THANH TOAN POS,XANHSM
7142c5a4-e3f1-45fe-8df9-da404a0c070a,e9e36f85-f4e4-46d4-89fd-ff374db67f8b,20240110,6462537,Retail,5812,THANH TOAN POS,XANHSM
17ee5989-eafb-4e61-bfac-fe5bea0366a7,61ce24c0-592a-4b3a-8378-2b3fd8db8c14,20240125,4957850,Retail,4121,THANH TOAN POS,GRAB
db04e760-373f-4341-a34f-ec802e5106ef,cc8c0918-d295-4314-b929-01fa5e9772af,20240110,2196479,Retail,5411,THANH TOAN POS,GRAB
3a1a772a-3408-41dc-8daa-f439dad1036a,9564f911-3dd3-4c0f-9f91-bf2a7502bd95,20240113,2136492,Retail,5411,THANH TOAN POS,XANHSM
c4568ef7-5989-441e-bcc4-69967f52e369,e6bf0a2c-b8ff-4406-9baa-91b2ca5327bc,20240107,3105680,Retail,4121,THANH TOAN POS,GRAB
b5cf0cb8-d4bc-458d-97be-8c765039e2ae,6156c3b0-c483-49f7-bc76-c66e8f1c5b43,20240127,7098823,Retail,5411,THANH TOAN POS,GRAB
eb77ab58-f1cf-461e-b20a-9aafce7573f5,13736620-4312-45b9-ac13-93ff8eb19ee5,20240114,8577927,Retail,5812,THANH TOAN POS,SHOPEE
1fb5c569-2fc4-4900-a1c9-35a1eeb322a5,d8c86591-a3b0-49de-b255-7ba14ab9da3b,20240109,5065633,Retail,4121,THANH TOAN POS,XANHSM
887630ca-9ed4-4e47-a99d-2ed2e3d0a325,7b879f42-e388-4c0d-aeee-e4cd7bb39a48,20240120,7220081,Retail,5812,THANH TOAN POS,XANHSM
cdd1830a-b826-49b2-9ef9-36a88aafc7aa,ac80cb9d-426c-4d6c-8a94-7d3afc10be32,20240126,2543203,Retail,5812,THANH TOAN POS,GRAB
e206d4ba-da71-4e7e-bfd5-1675dd0bd42a,1e419256-295b-45e1-852e-fa4ee23773f9,20240113,4073061,Retail,5812,THANH TOAN POS,SHOPEE
36db4d84-c998-4674-b220-1bf225a12332,b7d177cf-9cb1-417e-a9b0-d4fba498fdd6,20240107,7645384,Retail,4121,THANH TOAN POS,GRAB
0b674a84-8cdc-4620-958d-219ded74148e,24171e07-9bad-4bde-ab53-5ed5903c25c0,20240103,5297414,Retail,5411,THANH TOAN POS,GRAB
054566b2-c934-4fae-8ab9-80efe9507166,2f6b7714-5e61-468b-9cda-ef733f3c0478,20240110,3976023,Retail,5812,THANH TOAN POS,SHOPEE
91d3d3bd-9be7-49d6-acdf-a66f6dbbb5c7,60ab3f99-5f1b-4984-8800-d99f869cbff2,20240127,7063015,Retail,5812,THANH TOAN POS,GRAB
6204e10a-234d-4fda-a889-3a8d64119707,e3f568fa-75cd-47d5-a0ba-8b0bb7f2befa,20240103,5917373,Retail,5812,THANH TOAN POS,SHOPEE
8e6f4cfc-9697-44fa-8287-cbf5800412a6,507dd55c-6ca2-4d28-a68a-b41554c4104b,20240116,7746789,Retail,5812,THANH TOAN POS,XANHSM
32d75d71-60d5-4dfe-819c-1d5084bb3165,2a5a1f6a-42d3-4e88-ad9e-d5d69ba5b662,20240126,7494028,Retail,4121,THANH TOAN POS,XANHSM
e35f54b9-f906-4efb-bfb4-595a3d720135,6ef66226-3eb5-41ff-88e1-f35da4f76ff4,20240110,3808404,Retail,4121,THANH TOAN POS,XANHSM
fae66c5f-231e-4189-af45-b72d7e9bc0e6,1dcbb7fd-d210-4664-9043-fd3b6a29e218,20240119,64912,Retail,5812,THANH TOAN POS,GRAB
453180dc-1644-43b1-9134-e9ee9628603a,7dc789a9-7b61-447b-8271-b7cf4f69d33a,20240119,9381401,Retail,5411,THANH TOAN POS,XANHSM
c0442b79-9c01-4259-bc43-91563210b45c,e0a9ae67-7bc9-4596-afda-72379a64525f,20240110,5364590,Retail,4121,THANH TOAN POS,GRAB
b721d185-7bc4-49fe-abe2-8f13c71d567c,44f85c91-d9d5-4077-a580-c0e81bf84761,20240129,9914694,Retail,5411,THANH TOAN POS,SHOPEE
c474a40c-2ad4-45ed-89ce-3713471bcf13,7755af4e-c88d-4d43-a000-b60f97d1918b,20240120,869235,Retail,5812,THANH TOAN POS,XANHSM
51b06713-28a2-4cc1-9c6b-864e76e23ff8,e308f01d-e538-4acc-a840-5fac57f75e05,20240110,7575117,Retail,5812,THANH TOAN POS,GRAB
d62a693c-f69a-401d-9cea-a4f53a5e25f8,5b11320e-bbd0-4537-8cd0-4949e716e3c3,20240110,5404128,Retail,4121,THANH TOAN POS,XANHSM
b5c178a9-21cb-4570-9632-8b0d547481b2,27f48be7-840e-4e38-adab-fae869b3b95a,20240112,476246,Retail,4121,THANH TOAN POS,GRAB
2a8ac145-1f6a-4263-9fd5-4058ba7a1de3,dad0d1b9-8dc5-4713-a3c0-99d2f13a495c,20240118,3825600,Retail,5812,THANH TOAN POS,XANHSM
03731025-df8f-4f02-b9ad-8606c2eebe60,4bf32f34-1216-441a-aabc-ec1c46acdc10,20240122,9947669,Retail,5411,THANH TOAN POS,SHOPEE
ec6bf1d3-a35a-4ea3-af77-1f4f55726f60,4fb643bb-18da-47dc-b894-6fb7856ec4ea,20240109,8654290,Retail,5812,THANH TOAN POS,SHOPEE
5847da8b-93cd-43f8-9b8c-27cdc5eb7587,63c9f8a8-c843-4e3a-9ced-8054c758121f,20240123,9684304,Retail,5812,THANH TOAN POS,SHOPEE
97e86bd0-6d6a-4534-b126-c705d5554d8b,64ecab83-6f27-46ef-94c0-6e7555fff800,20240128,1825393,Retail,5411,THANH TOAN POS,GRAB
e22611c4-2f02-41c4-8199-f4de7fa9501b,0faf2e56-96e8-432a-92fb-9bacf8967113,20240105,8666025,Retail,5812,THANH TOAN POS,SHOPEE
4e7213b2-d67a-4065-b651-1d9ce1ba33f2,5e2800ac-2d60-4f87-90aa-0f09d9ba152d,20240102,7255238,Retail,5812,THANH TOAN POS,GRAB
f9cdd622-0a45-4759-871a-c65978a3a1bd,d848a878-845e-4e0b-9810-ed08081aa2aa,20240126,4847779,Retail,5812,THANH TOAN POS,SHOPEE
1d027992-47e7-442c-a525-a7e29c7b2473,12203bac-1847-40a0-8d15-6ec97a9d0799,20240129,6720147,Retail,5411,THANH TOAN POS,SHOPEE
599149bd-fed4-4e27-8a9e-b0ce66f89e4e,4ce4f3f5-8bbe-4259-9481-666dac51d617,20240121,6783037,Retail,5812,THANH TOAN POS,GRAB
6499964d-8583-4e80-b23d-8ea76b8d4ed7,ecbd5d25-4bfc-4022-8b1e-0d7359401d4c,20240115,1038762,Retail,5411,THANH TOAN POS,SHOPEE
2d2df608-68ae-4b64-951a-8bb148118d03,77fcc560-6653-4d58-b9bb-3ab13f374acb,20240113,8541720,Retail,4121,THANH TOAN POS,GRAB
06ad6ee2-a6bd-4a5b-880c-04a3bf33459f,009440ff-726b-4a4e-a42a-5531e34996c7,20240125,9632032,Retail,5411,THANH TOAN POS,GRAB
985c7b66-243e-4fc2-970d-0a4913ebd0ef,0b45ada1-9f32-4ae7-aa9e-fad56cbfe7bc,20240117,8876796,Retail,4121,THANH TOAN POS,SHOPEE
a70cdb1a-4e37-4421-aa60-f571e9b63a2a,49e90b3a-d951-4970-9f81-85f4c402ae91,20240126,9622592,Retail,4121,THANH TOAN POS,XANHSM
a6314b3f-79de-4852-98ae-15532ebf42c0,c9b998f8-9014-4dc7-9c60-a1de5f3577c0,20240122,7189113,Retail,5812,THANH TOAN POS,SHOPEE
436c9a56-4639-4ee5-a83a-f88daf4f2e06,62dc4013-9535-4efe-a056-dcad223695ed,20240120,179436,Retail,5411,THANH TOAN POS,SHOPEE
3d47ab46-f465-4246-a405-0b8affaefde4,4e87198a-105e-4cf4-9c2d-d864e7c1154c,20240122,647469,Retail,4121,THANH TOAN POS,GRAB
bd06dc46-4081-4b04-b4d4-bc520bc8156c,590ff6c6-5aa7-4046-b212-81e0a598e601,20240120,9070383,Retail,4121,THANH TOAN POS,GRAB
adebb8ae-81a8-4613-9c35-afadcfe241bc,505bd0b5-3bb2-468a-aa7f-b53eb07cd81d,20240115,3852494,Retail,4121,THANH TOAN POS,XANHSM
e5afc5e8-09c1-4ee7-9fa2-e48291f63dbe,1326d41d-c0b3-459f-865a-fedbcd0282a3,20240127,4521693,Retail,5812,THANH TOAN POS,GRAB
129f8b22-386e-4a9b-90a7-7797785fe140,a1ad3154-92d9-482a-92a7-6f688020d7fe,20240103,8547318,Retail,5812,THANH TOAN POS,GRAB
edc09d85-8e43-4941-976a-7d7bfe94021f,9e088d04-ffb1-45cd-bdfc-4eb830ab3a1d,20240102,7208862,Retail,5411,THANH TOAN POS,SHOPEE
a6d89862-c607-4997-9486-932506d871ba,e2c46f78-37a0-405f-8841-28721427210b,20240113,6581418,Retail,4121,THANH TOAN POS,GRAB
